[chain] 2026-07-10 16:04:40 START  original :: Qwen/Qwen2.5-Coder-7B-Instruct
Loaded 400 pairs from gcj_java_clones/pairs.csv × 5 round(s) = 2000 total (2000 already done, 0 remaining)
All rounds already completed. Nothing to do.
[chain] 2026-07-10 16:04:40 OK     original :: Qwen/Qwen2.5-Coder-7B-Instruct
[chain] 2026-07-10 16:04:40 START  qwen :: Qwen/Qwen2.5-Coder-7B-Instruct-GGUF::qwen2.5-coder-7b-instruct-q2_k.gguf
Loaded 400 pairs from gcj_java_clones/pairs.csv × 5 round(s) = 2000 total (52 already done, 1948 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (16384) < n_ctx_train (131072) -- the full capacity of the model will not be utilized
Model 'qwen' loaded. Starting inference...
--- Round 1/5 (52 done, 348 remaining) ---
[53/2000] 2026-07-10 16:04:47 | R1 | 2014_0_3/108079 vs 2014_0_3/22792 → CLONE
[1603/2000] 2026-07-10 16:24:53 | R5 | 2013_0_1/84294 vs 2013_0_1/88116 → CLONE
[1604/2000] 2026-07-10 16:24:54 | R5 | 2013_0_1/84294 vs 2013_0_1/124226 → CLONE
[1605/2000] 2026-07-10 16:24:55 | R5 | 2013_0_1/58633 vs 2013_0_1/124149 → CLONE
[1606/2000] 2026-07-10 16:24:56 | R5 | 2013_0_1/58633 vs 2013_0_1/88116 → CLONE
[1607/2000] 2026-07-10 16:24:57 | R5 | 2013_0_1/58633 vs 2013_0_1/124226 → CLONE
[1608/2000] 2026-07-10 16:24:58 | R5 | 2013_0_1/124149 vs 2013_0_1/88116 → CLONE
[1609/2000] 2026-07-10 16:24:58 | R5 | 2013_0_1/124149 vs 2013_0_1/124226 → CLONE
[1610/2000] 2026-07-10 16:24:59 | R5 | 2013_0_1/88116 vs 2013_0_1/124226 → CLONE
[1611/2000] 2026-07-10 16:25:00 | R5 | 2013_0_2/95524 vs 2013_0_2/44471 → CLONE
[1612/2000] 2026-07-10 16:25:01 | R5 | 2013_0_2/95524 vs 2013_0_2/55421 → CLONE
[1613/2000] 2026-07-10 16:25:01 | R5 | 2013_0_2/95524 vs 2013_0_2/90919 → CLONE
[1614/2000] 2026-07-10 16:25:02 | R5 | 2013_0_2/95524 vs 2013_0_2/114653 → CLONE
[1615/2000] 2026-07-10 16:25:03 | R5 | 2013_0_2/44471 vs 2013_0_2/55421 → CLONE
[1616/2000] 2026-07-10 16:25:04 | R5 | 2013_0_2/44471 vs 2013_0_2/90919 → CLONE
[1617/2000] 2026-07-10 16:25:04 | R5 | 2013_0_2/44471 vs 2013_0_2/114653 → CLONE
[1618/2000] 2026-07-10 16:25:05 | R5 | 2013_0_2/55421 vs 2013_0_2/90919 → CLONE
[1619/2000] 2026-07-10 16:25:06 | R5 | 2013_0_2/55421 vs 2013_0_2/114653 → CLONE
[1620/2000] 2026-07-10 16:25:07 | R5 | 2013_0_2/90919 vs 2013_0_2/114653 → CLONE
[1621/2000] 2026-07-10 16:25:08 | R5 | 2013_0_3/55548 vs 2013_0_3/94901 → CLONE
[1622/2000] 2026-07-10 16:25:09 | R5 | 2013_0_3/55548 vs 2013_0_3/78294 → CLONE
[1623/2000] 2026-07-10 16:25:09 | R5 | 2013_0_3/55548 vs 2013_0_3/118052 → CLONE
[1624/2000] 2026-07-10 16:25:10 | R5 | 2013_0_3/55548 vs 2013_0_3/83531 → CLONE
[1625/2000] 2026-07-10 16:25:11 | R5 | 2013_0_3/94901 vs 2013_0_3/78294 → CLONE
[1626/2000] 2026-07-10 16:25:12 | R5 | 2013_0_3/94901 vs 2013_0_3/118052 → CLONE
[1627/2000] 2026-07-10 16:25:13 | R5 | 2013_0_3/94901 vs 2013_0_3/83531 → CLONE
[1628/2000] 2026-07-10 16:25:14 | R5 | 2013_0_3/78294 vs 2013_0_3/118052 → CLONE
[1629/2000] 2026-07-10 16:25:14 | R5 | 2013_0_3/78294 vs 2013_0_3/83531 → CLONE
[1630/2000] 2026-07-10 16:25:15 | R5 | 2013_0_3/118052 vs 2013_0_3/83531 → CLONE
[1631/2000] 2026-07-10 16:25:16 | R5 | 2013_1_1/35305 vs 2013_1_1/30788 → CLONE
[1632/2000] 2026-07-10 16:25:17 | R5 | 2013_1_1/35305 vs 2013_1_1/30610 → CLONE
[1633/2000] 2026-07-10 16:25:17 | R5 | 2013_1_1/35305 vs 2013_1_1/30305 → CLONE
[1634/2000] 2026-07-10 16:25:18 | R5 | 2013_1_1/35305 vs 2013_1_1/40715 → CLONE
[1635/2000] 2026-07-10 16:25:19 | R5 | 2013_1_1/30788 vs 2013_1_1/30610 → CLONE
[1636/2000] 2026-07-10 16:25:20 | R5 | 2013_1_1/30788 vs 2013_1_1/30305 → CLONE
[1637/2000] 2026-07-10 16:25:21 | R5 | 2013_1_1/30788 vs 2013_1_1/40715 → CLONE
[1638/2000] 2026-07-10 16:25:22 | R5 | 2013_1_1/30610 vs 2013_1_1/30305 → CLONE
[1639/2000] 2026-07-10 16:25:22 | R5 | 2013_1_1/30610 vs 2013_1_1/40715 → CLONE
[1640/2000] 2026-07-10 16:25:23 | R5 | 2013_1_1/30305 vs 2013_1_1/40715 → CLONE
[1641/2000] 2026-07-10 16:25:24 | R5 | 2014_0_2/107403 vs 2014_0_2/81302 → CLONE
[1642/2000] 2026-07-10 16:25:25 | R5 | 2014_0_2/107403 vs 2014_0_2/27351 → CLONE
[1643/2000] 2026-07-10 16:25:25 | R5 | 2014_0_2/107403 vs 2014_0_2/41018 → CLONE
[1644/2000] 2026-07-10 16:25:26 | R5 | 2014_0_2/107403 vs 2014_0_2/110678 → CLONE
[1645/2000] 2026-07-10 16:25:27 | R5 | 2014_0_2/81302 vs 2014_0_2/27351 → CLONE
[1646/2000] 2026-07-10 16:25:27 | R5 | 2014_0_2/81302 vs 2014_0_2/41018 → CLONE
[1647/2000] 2026-07-10 16:25:28 | R5 | 2014_0_2/81302 vs 2014_0_2/110678 → CLONE
[1648/2000] 2026-07-10 16:25:29 | R5 | 2014_0_2/27351 vs 2014_0_2/41018 → CLONE
[1649/2000] 2026-07-10 16:25:29 | R5 | 2014_0_2/27351 vs 2014_0_2/110678 → CLONE
[1650/2000] 2026-07-10 16:25:30 | R5 | 2014_0_2/41018 vs 2014_0_2/110678 → CLONE
[1651/2000] 2026-07-10 16:25:31 | R5 | 2014_0_3/108079 vs 2014_0_3/27551 → CLONE
[1652/2000] 2026-07-10 16:25:32 | R5 | 2014_0_3/108079 vs 2014_0_3/99421 → CLONE
[1653/2000] 2026-07-10 16:25:34 | R5 | 2014_0_3/108079 vs 2014_0_3/22792 → CLONE
[1654/2000] 2026-07-10 16:25:35 | R5 | 2014_0_3/108079 vs 2014_0_3/71973 → CLONE
[1655/2000] 2026-07-10 16:25:36 | R5 | 2014_0_3/27551 vs 2014_0_3/99421 → CLONE
[1656/2000] 2026-07-10 16:25:38 | R5 | 2014_0_3/27551 vs 2014_0_3/22792 → CLONE
[1657/2000] 2026-07-10 16:25:39 | R5 | 2014_0_3/27551 vs 2014_0_3/71973 → CLONE
[1658/2000] 2026-07-10 16:25:42 | R5 | 2014_0_3/99421 vs 2014_0_3/22792 → CLONE
[1659/2000] 2026-07-10 16:25:42 | R5 | 2014_0_3/99421 vs 2014_0_3/71973 → CLONE
[1660/2000] 2026-07-10 16:25:44 | R5 | 2014_0_3/22792 vs 2014_0_3/71973 → CLONE
[1661/2000] 2026-07-10 16:25:45 | R5 | 2014_2_1/124976 vs 2014_2_1/115332 → CLONE
[1662/2000] 2026-07-10 16:25:46 | R5 | 2014_2_1/124976 vs 2014_2_1/119554 → CLONE
[1663/2000] 2026-07-10 16:25:47 | R5 | 2014_2_1/124976 vs 2014_2_1/126555 → CLONE
[1664/2000] 2026-07-10 16:25:47 | R5 | 2014_2_1/124976 vs 2014_2_1/125050 → CLONE
[1665/2000] 2026-07-10 16:25:48 | R5 | 2014_2_1/115332 vs 2014_2_1/119554 → CLONE
[1666/2000] 2026-07-10 16:25:49 | R5 | 2014_2_1/115332 vs 2014_2_1/126555 → CLONE
[1667/2000] 2026-07-10 16:25:50 | R5 | 2014_2_1/115332 vs 2014_2_1/125050 → CLONE
[1668/2000] 2026-07-10 16:25:51 | R5 | 2014_2_1/119554 vs 2014_2_1/126555 → CLONE
[1669/2000] 2026-07-10 16:25:51 | R5 | 2014_2_1/119554 vs 2014_2_1/125050 → CLONE
[1670/2000] 2026-07-10 16:25:52 | R5 | 2014_2_1/126555 vs 2014_2_1/125050 → CLONE
[1671/2000] 2026-07-10 16:25:53 | R5 | 2014_3_1/141827 vs 2014_3_1/137264 → CLONE
[1672/2000] 2026-07-10 16:25:54 | R5 | 2014_3_1/141827 vs 2014_3_1/138894 → CLONE
[1673/2000] 2026-07-10 16:25:55 | R5 | 2014_3_1/141827 vs 2014_3_1/136615 → CLONE
[1674/2000] 2026-07-10 16:25:55 | R5 | 2014_3_1/141827 vs 2014_3_1/138529 → CLONE
[1675/2000] 2026-07-10 16:25:56 | R5 | 2014_3_1/137264 vs 2014_3_1/138894 → CLONE
[1676/2000] 2026-07-10 16:25:57 | R5 | 2014_3_1/137264 vs 2014_3_1/136615 → CLONE
[1677/2000] 2026-07-10 16:25:58 | R5 | 2014_3_1/137264 vs 2014_3_1/138529 → CLONE
[1678/2000] 2026-07-10 16:25:58 | R5 | 2014_3_1/138894 vs 2014_3_1/136615 → CLONE
[1679/2000] 2026-07-10 16:25:59 | R5 | 2014_3_1/138894 vs 2014_3_1/138529 → CLONE
[1680/2000] 2026-07-10 16:26:00 | R5 | 2014_3_1/136615 vs 2014_3_1/138529 → CLONE
[1681/2000] 2026-07-10 16:26:01 | R5 | 2015_0_1/79967 vs 2015_0_1/35102 → CLONE
[1682/2000] 2026-07-10 16:26:01 | R5 | 2015_0_1/79967 vs 2015_0_1/68106 → CLONE
[1683/2000] 2026-07-10 16:26:02 | R5 | 2015_0_1/79967 vs 2015_0_1/65869 → CLONE
[1684/2000] 2026-07-10 16:26:02 | R5 | 2015_0_1/79967 vs 2015_0_1/46754 → CLONE
[1685/2000] 2026-07-10 16:26:03 | R5 | 2015_0_1/35102 vs 2015_0_1/68106 → CLONE
[1686/2000] 2026-07-10 16:26:04 | R5 | 2015_0_1/35102 vs 2015_0_1/65869 → CLONE
[1687/2000] 2026-07-10 16:26:04 | R5 | 2015_0_1/35102 vs 2015_0_1/46754 → CLONE
[1688/2000] 2026-07-10 16:26:05 | R5 | 2015_0_1/68106 vs 2015_0_1/65869 → CLONE
[1689/2000] 2026-07-10 16:26:06 | R5 | 2015_0_1/68106 vs 2015_0_1/46754 → CLONE
[1690/2000] 2026-07-10 16:26:06 | R5 | 2015_0_1/65869 vs 2015_0_1/46754 → CLONE
[1691/2000] 2026-07-10 16:26:07 | R5 | 2015_0_2/34257 vs 2015_0_2/32722 → CLONE
[1692/2000] 2026-07-10 16:26:08 | R5 | 2015_0_2/34257 vs 2015_0_2/77145 → CLONE
[1693/2000] 2026-07-10 16:26:08 | R5 | 2015_0_2/34257 vs 2015_0_2/72707 → CLONE
[1694/2000] 2026-07-10 16:26:09 | R5 | 2015_0_2/34257 vs 2015_0_2/68668 → CLONE
[1695/2000] 2026-07-10 16:26:10 | R5 | 2015_0_2/32722 vs 2015_0_2/77145 → CLONE
[1696/2000] 2026-07-10 16:26:10 | R5 | 2015_0_2/32722 vs 2015_0_2/72707 → CLONE
[1697/2000] 2026-07-10 16:26:11 | R5 | 2015_0_2/32722 vs 2015_0_2/68668 → CLONE
[1698/2000] 2026-07-10 16:26:12 | R5 | 2015_0_2/77145 vs 2015_0_2/72707 → CLONE
[1699/2000] 2026-07-10 16:26:12 | R5 | 2015_0_2/77145 vs 2015_0_2/68668 → CLONE
[1700/2000] 2026-07-10 16:26:13 | R5 | 2015_0_2/72707 vs 2015_0_2/68668 → CLONE
[1701/2000] 2026-07-10 16:26:14 | R5 | 2015_0_3/74464 vs 2015_0_3/88073 → CLONE
[1702/2000] 2026-07-10 16:26:15 | R5 | 2015_0_3/74464 vs 2015_0_3/21597 → CLONE
[1703/2000] 2026-07-10 16:26:15 | R5 | 2015_0_3/74464 vs 2015_0_3/62582 → CLONE
[1704/2000] 2026-07-10 16:26:16 | R5 | 2015_0_3/74464 vs 2015_0_3/107238 → CLONE
[1705/2000] 2026-07-10 16:26:17 | R5 | 2015_0_3/88073 vs 2015_0_3/21597 → CLONE
[1706/2000] 2026-07-10 16:26:18 | R5 | 2015_0_3/88073 vs 2015_0_3/62582 → CLONE
[1707/2000] 2026-07-10 16:26:19 | R5 | 2015_0_3/88073 vs 2015_0_3/107238 → CLONE
[1708/2000] 2026-07-10 16:26:19 | R5 | 2015_0_3/21597 vs 2015_0_3/62582 → CLONE
[1709/2000] 2026-07-10 16:26:20 | R5 | 2015_0_3/21597 vs 2015_0_3/107238 → CLONE
[1710/2000] 2026-07-10 16:26:21 | R5 | 2015_0_3/62582 vs 2015_0_3/107238 → CLONE
[1711/2000] 2026-07-10 16:26:22 | R5 | 2015_0_4/107149 vs 2015_0_4/96734 → CLONE
[1712/2000] 2026-07-10 16:26:23 | R5 | 2015_0_4/107149 vs 2015_0_4/79014 → CLONE
[1713/2000] 2026-07-10 16:26:24 | R5 | 2015_0_4/107149 vs 2015_0_4/21673 → CLONE
[1714/2000] 2026-07-10 16:26:24 | R5 | 2015_0_4/107149 vs 2015_0_4/77477 → CLONE
[1715/2000] 2026-07-10 16:26:25 | R5 | 2015_0_4/96734 vs 2015_0_4/79014 → CLONE
[1716/2000] 2026-07-10 16:26:26 | R5 | 2015_0_4/96734 vs 2015_0_4/21673 → CLONE
[1717/2000] 2026-07-10 16:26:27 | R5 | 2015_0_4/96734 vs 2015_0_4/77477 → CLONE
[1718/2000] 2026-07-10 16:26:27 | R5 | 2015_0_4/79014 vs 2015_0_4/21673 → CLONE
[1719/2000] 2026-07-10 16:26:28 | R5 | 2015_0_4/79014 vs 2015_0_4/77477 → CLONE
[1720/2000] 2026-07-10 16:26:29 | R5 | 2015_0_4/21673 vs 2015_0_4/77477 → CLONE
[1721/2000] 2026-07-10 16:26:29 | R5 | 2015_1_1/127730 vs 2015_1_1/114491 → CLONE
[1722/2000] 2026-07-10 16:26:30 | R5 | 2015_1_1/127730 vs 2015_1_1/125935 → CLONE
[1723/2000] 2026-07-10 16:26:31 | R5 | 2015_1_1/127730 vs 2015_1_1/124925 → CLONE
[1724/2000] 2026-07-10 16:26:31 | R5 | 2015_1_1/127730 vs 2015_1_1/115055 → CLONE
[1725/2000] 2026-07-10 16:26:32 | R5 | 2015_1_1/114491 vs 2015_1_1/125935 → CLONE
[1726/2000] 2026-07-10 16:26:33 | R5 | 2015_1_1/114491 vs 2015_1_1/124925 → CLONE
[1727/2000] 2026-07-10 16:26:34 | R5 | 2015_1_1/114491 vs 2015_1_1/115055 → CLONE
[1728/2000] 2026-07-10 16:26:35 | R5 | 2015_1_1/125935 vs 2015_1_1/124925 → CLONE
[1729/2000] 2026-07-10 16:26:35 | R5 | 2015_1_1/125935 vs 2015_1_1/115055 → CLONE
[1730/2000] 2026-07-10 16:26:36 | R5 | 2015_1_1/124925 vs 2015_1_1/115055 → CLONE
[1731/2000] 2026-07-10 16:26:37 | R5 | 2016_0_1/60475 vs 2016_0_1/69477 → CLONE
[1732/2000] 2026-07-10 16:26:38 | R5 | 2016_0_1/60475 vs 2016_0_1/123558 → CLONE
[1733/2000] 2026-07-10 16:26:39 | R5 | 2016_0_1/60475 vs 2016_0_1/55901 → CLONE
[1734/2000] 2026-07-10 16:26:39 | R5 | 2016_0_1/60475 vs 2016_0_1/72044 → CLONE
[1735/2000] 2026-07-10 16:26:40 | R5 | 2016_0_1/69477 vs 2016_0_1/123558 → CLONE
[1736/2000] 2026-07-10 16:26:41 | R5 | 2016_0_1/69477 vs 2016_0_1/55901 → CLONE
[1737/2000] 2026-07-10 16:26:41 | R5 | 2016_0_1/69477 vs 2016_0_1/72044 → CLONE
[1738/2000] 2026-07-10 16:26:42 | R5 | 2016_0_1/123558 vs 2016_0_1/55901 → CLONE
[1739/2000] 2026-07-10 16:26:43 | R5 | 2016_0_1/123558 vs 2016_0_1/72044 → CLONE
[1740/2000] 2026-07-10 16:26:44 | R5 | 2016_0_1/55901 vs 2016_0_1/72044 → CLONE
[1741/2000] 2026-07-10 16:26:44 | R5 | 2016_0_2/68074 vs 2016_0_2/150691 → CLONE
[1742/2000] 2026-07-10 16:26:45 | R5 | 2016_0_2/68074 vs 2016_0_2/125812 → CLONE
[1743/2000] 2026-07-10 16:26:46 | R5 | 2016_0_2/68074 vs 2016_0_2/88861 → CLONE
[1744/2000] 2026-07-10 16:26:46 | R5 | 2016_0_2/68074 vs 2016_0_2/162423 → CLONE
[1745/2000] 2026-07-10 16:26:47 | R5 | 2016_0_2/150691 vs 2016_0_2/125812 → CLONE
[1746/2000] 2026-07-10 16:26:48 | R5 | 2016_0_2/150691 vs 2016_0_2/88861 → CLONE
[1747/2000] 2026-07-10 16:26:48 | R5 | 2016_0_2/150691 vs 2016_0_2/162423 → CLONE
[1748/2000] 2026-07-10 16:26:49 | R5 | 2016_0_2/125812 vs 2016_0_2/88861 → CLONE
[1749/2000] 2026-07-10 16:26:50 | R5 | 2016_0_2/125812 vs 2016_0_2/162423 → CLONE
[1750/2000] 2026-07-10 16:26:51 | R5 | 2016_0_2/88861 vs 2016_0_2/162423 → CLONE
[1751/2000] 2026-07-10 16:26:51 | R5 | 2016_0_4/100472 vs 2016_0_4/129913 → CLONE
[1752/2000] 2026-07-10 16:26:52 | R5 | 2016_0_4/100472 vs 2016_0_4/58218 → CLONE
[1753/2000] 2026-07-10 16:26:53 | R5 | 2016_0_4/100472 vs 2016_0_4/63729 → CLONE
[1754/2000] 2026-07-10 16:26:53 | R5 | 2016_0_4/100472 vs 2016_0_4/138317 → CLONE
[1755/2000] 2026-07-10 16:26:54 | R5 | 2016_0_4/129913 vs 2016_0_4/58218 → CLONE
[1756/2000] 2026-07-10 16:26:55 | R5 | 2016_0_4/129913 vs 2016_0_4/63729 → CLONE
[1757/2000] 2026-07-10 16:26:55 | R5 | 2016_0_4/129913 vs 2016_0_4/138317 → CLONE
[1758/2000] 2026-07-10 16:26:56 | R5 | 2016_0_4/58218 vs 2016_0_4/63729 → CLONE
[1759/2000] 2026-07-10 16:26:57 | R5 | 2016_0_4/58218 vs 2016_0_4/138317 → CLONE
[1760/2000] 2026-07-10 16:26:58 | R5 | 2016_0_4/63729 vs 2016_0_4/138317 → CLONE
[1761/2000] 2026-07-10 16:26:58 | R5 | 2016_1_1/1153 vs 2016_1_1/14479 → CLONE
[1762/2000] 2026-07-10 16:26:59 | R5 | 2016_1_1/1153 vs 2016_1_1/8299 → CLONE
[1763/2000] 2026-07-10 16:27:00 | R5 | 2016_1_1/1153 vs 2016_1_1/29796 → CLONE
[1764/2000] 2026-07-10 16:27:00 | R5 | 2016_1_1/1153 vs 2016_1_1/2003 → CLONE
[1765/2000] 2026-07-10 16:27:01 | R5 | 2016_1_1/14479 vs 2016_1_1/8299 → CLONE
[1766/2000] 2026-07-10 16:27:02 | R5 | 2016_1_1/14479 vs 2016_1_1/29796 → CLONE
[1767/2000] 2026-07-10 16:27:03 | R5 | 2016_1_1/14479 vs 2016_1_1/2003 → CLONE
[1768/2000] 2026-07-10 16:27:03 | R5 | 2016_1_1/8299 vs 2016_1_1/29796 → CLONE
[1769/2000] 2026-07-10 16:27:04 | R5 | 2016_1_1/8299 vs 2016_1_1/2003 → CLONE
[1770/2000] 2026-07-10 16:27:04 | R5 | 2016_1_1/29796 vs 2016_1_1/2003 → CLONE
[1771/2000] 2026-07-10 16:27:05 | R5 | 2016_1_2/8152 vs 2016_1_2/31984 → CLONE
[1772/2000] 2026-07-10 16:27:06 | R5 | 2016_1_2/8152 vs 2016_1_2/20611 → CLONE
[1773/2000] 2026-07-10 16:27:08 | R5 | 2016_1_2/8152 vs 2016_1_2/19093 → CLONE
[1774/2000] 2026-07-10 16:27:08 | R5 | 2016_1_2/8152 vs 2016_1_2/30007 → CLONE
[1775/2000] 2026-07-10 16:27:09 | R5 | 2016_1_2/31984 vs 2016_1_2/20611 → CLONE
[1776/2000] 2026-07-10 16:27:10 | R5 | 2016_1_2/31984 vs 2016_1_2/19093 → CLONE
[1777/2000] 2026-07-10 16:27:11 | R5 | 2016_1_2/31984 vs 2016_1_2/30007 → CLONE
[1778/2000] 2026-07-10 16:27:13 | R5 | 2016_1_2/20611 vs 2016_1_2/19093 → CLONE
[1779/2000] 2026-07-10 16:27:13 | R5 | 2016_1_2/20611 vs 2016_1_2/30007 → CLONE
[1780/2000] 2026-07-10 16:27:15 | R5 | 2016_1_2/19093 vs 2016_1_2/30007 → CLONE
[1781/2000] 2026-07-10 16:27:16 | R5 | 2016_2_1/197689 vs 2016_2_1/192495 → CLONE
[1782/2000] 2026-07-10 16:27:17 | R5 | 2016_2_1/197689 vs 2016_2_1/187476 → CLONE
[1783/2000] 2026-07-10 16:27:18 | R5 | 2016_2_1/197689 vs 2016_2_1/193269 → CLONE
[1784/2000] 2026-07-10 16:27:18 | R5 | 2016_2_1/197689 vs 2016_2_1/184367 → CLONE
[1785/2000] 2026-07-10 16:27:19 | R5 | 2016_2_1/192495 vs 2016_2_1/187476 → CLONE
[1786/2000] 2026-07-10 16:27:20 | R5 | 2016_2_1/192495 vs 2016_2_1/193269 → CLONE
[1787/2000] 2026-07-10 16:27:21 | R5 | 2016_2_1/192495 vs 2016_2_1/184367 → CLONE
[1788/2000] 2026-07-10 16:27:21 | R5 | 2016_2_1/187476 vs 2016_2_1/193269 → CLONE
[1789/2000] 2026-07-10 16:27:22 | R5 | 2016_2_1/187476 vs 2016_2_1/184367 → CLONE
[1790/2000] 2026-07-10 16:27:23 | R5 | 2016_2_1/193269 vs 2016_2_1/184367 → CLONE
[1791/2000] 2026-07-10 16:27:24 | R5 | 2016_3_1/205670 vs 2016_3_1/211583 → CLONE
[1792/2000] 2026-07-10 16:27:24 | R5 | 2016_3_1/205670 vs 2016_3_1/210871 → CLONE
[1793/2000] 2026-07-10 16:27:25 | R5 | 2016_3_1/205670 vs 2016_3_1/218815 → CLONE
[1794/2000] 2026-07-10 16:27:26 | R5 | 2016_3_1/205670 vs 2016_3_1/207727 → CLONE
[1795/2000] 2026-07-10 16:27:26 | R5 | 2016_3_1/211583 vs 2016_3_1/210871 → CLONE
[1796/2000] 2026-07-10 16:27:27 | R5 | 2016_3_1/211583 vs 2016_3_1/218815 → CLONE
[1797/2000] 2026-07-10 16:27:28 | R5 | 2016_3_1/211583 vs 2016_3_1/207727 → CLONE
[1798/2000] 2026-07-10 16:27:29 | R5 | 2016_3_1/210871 vs 2016_3_1/218815 → CLONE
[1799/2000] 2026-07-10 16:27:30 | R5 | 2016_3_1/210871 vs 2016_3_1/207727 → CLONE
[1800/2000] 2026-07-10 16:27:30 | R5 | 2016_3_1/218815 vs 2016_3_1/207727 → CLONE
[1801/2000] 2026-07-10 16:27:31 | R5 | 2013_0_1/84294 vs 2016_3_1/218815 → NON-CLONE
[1802/2000] 2026-07-10 16:27:32 | R5 | 2013_0_1/84294 vs 2015_1_1/124925 → NON-CLONE
[1803/2000] 2026-07-10 16:27:32 | R5 | 2013_0_1/84294 vs 2016_0_2/88861 → NON-CLONE
[1804/2000] 2026-07-10 16:27:33 | R5 | 2013_0_1/84294 vs 2014_0_2/107403 → NON-CLONE
[1805/2000] 2026-07-10 16:27:34 | R5 | 2013_0_1/58633 vs 2015_0_3/62582 → NON-CLONE
[1806/2000] 2026-07-10 16:27:34 | R5 | 2013_0_1/58633 vs 2013_1_1/35305 → NON-CLONE
[1807/2000] 2026-07-10 16:27:35 | R5 | 2013_0_1/58633 vs 2016_0_4/100472 → NON-CLONE
[1808/2000] 2026-07-10 16:27:36 | R5 | 2013_0_1/124149 vs 2015_0_1/68106 → NON-CLONE
[1809/2000] 2026-07-10 16:27:36 | R5 | 2013_0_1/124149 vs 2016_1_2/8152 → NON-CLONE
[1810/2000] 2026-07-10 16:27:37 | R5 | 2013_0_1/88116 vs 2016_1_1/2003 → NON-CLONE
[1811/2000] 2026-07-10 16:27:38 | R5 | 2013_0_2/95524 vs 2015_0_3/88073 → NON-CLONE
[1812/2000] 2026-07-10 16:27:39 | R5 | 2013_0_2/95524 vs 2016_0_4/63729 → NON-CLONE
[1813/2000] 2026-07-10 16:27:39 | R5 | 2013_0_2/95524 vs 2014_0_3/71973 → NON-CLONE
[1814/2000] 2026-07-10 16:27:40 | R5 | 2013_0_2/95524 vs 2016_3_1/205670 → NON-CLONE
[1815/2000] 2026-07-10 16:27:41 | R5 | 2013_0_2/44471 vs 2013_0_3/118052 → NON-CLONE
[1816/2000] 2026-07-10 16:27:41 | R5 | 2013_0_2/44471 vs 2013_0_3/55548 → NON-CLONE
[1817/2000] 2026-07-10 16:27:42 | R5 | 2013_0_2/44471 vs 2016_1_2/30007 → NON-CLONE
[1818/2000] 2026-07-10 16:27:43 | R5 | 2013_0_2/55421 vs 2014_2_1/125050 → NON-CLONE
[1819/2000] 2026-07-10 16:27:43 | R5 | 2013_0_2/55421 vs 2015_0_1/68106 → NON-CLONE
[1820/2000] 2026-07-10 16:27:44 | R5 | 2013_0_2/90919 vs 2013_1_1/35305 → NON-CLONE
[1821/2000] 2026-07-10 16:27:45 | R5 | 2013_0_3/55548 vs 2014_2_1/125050 → NON-CLONE
[1822/2000] 2026-07-10 16:27:46 | R5 | 2013_0_3/55548 vs 2013_1_1/30610 → NON-CLONE
[1823/2000] 2026-07-10 16:27:47 | R5 | 2013_0_3/55548 vs 2015_0_3/62582 → NON-CLONE
[1824/2000] 2026-07-10 16:27:47 | R5 | 2013_0_3/55548 vs 2015_0_1/79967 → NON-CLONE
[1825/2000] 2026-07-10 16:27:48 | R5 | 2013_0_3/94901 vs 2015_1_1/124925 → NON-CLONE
[1826/2000] 2026-07-10 16:27:49 | R5 | 2013_0_3/94901 vs 2016_1_2/31984 → NON-CLONE
[1827/2000] 2026-07-10 16:27:49 | R5 | 2013_0_3/94901 vs 2015_0_3/88073 → NON-CLONE
[1828/2000] 2026-07-10 16:27:51 | R5 | 2013_0_3/78294 vs 2014_0_3/108079 → NON-CLONE
[1829/2000] 2026-07-10 16:27:51 | R5 | 2013_0_3/78294 vs 2015_0_3/21597 → NON-CLONE
[1830/2000] 2026-07-10 16:27:52 | R5 | 2013_0_3/118052 vs 2015_0_3/74464 → NON-CLONE
[1831/2000] 2026-07-10 16:27:53 | R5 | 2013_1_1/35305 vs 2014_2_1/115332 → NON-CLONE
[1832/2000] 2026-07-10 16:27:54 | R5 | 2013_1_1/35305 vs 2016_2_1/197689 → NON-CLONE
[1833/2000] 2026-07-10 16:27:54 | R5 | 2013_1_1/35305 vs 2014_3_1/138529 → NON-CLONE
[1834/2000] 2026-07-10 16:27:55 | R5 | 2013_1_1/35305 vs 2016_2_1/184367 → NON-CLONE
[1835/2000] 2026-07-10 16:27:56 | R5 | 2013_1_1/30788 vs 2016_2_1/187476 → NON-CLONE
[1836/2000] 2026-07-10 16:27:56 | R5 | 2013_1_1/30788 vs 2016_1_2/20611 → NON-CLONE
[1837/2000] 2026-07-10 16:27:57 | R5 | 2013_1_1/30788 vs 2013_0_2/114653 → NON-CLONE
[1838/2000] 2026-07-10 16:27:58 | R5 | 2013_1_1/30610 vs 2016_1_1/8299 → NON-CLONE
[1839/2000] 2026-07-10 16:27:59 | R5 | 2013_1_1/30610 vs 2016_1_2/31984 → NON-CLONE
