Loaded 400 pairs from gcj_java_clones/pairs.csv × 5 round(s) = 2000 total (0 already done, 2000 remaining)
`torch_dtype` is deprecated! Use `dtype` instead!
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files:  25%|██▌       | 1/4 [02:49<08:28, 169.43s/it]Fetching 4 files: 100%|██████████| 4/4 [02:49<00:00, 42.36s/it] 
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:02<00:08,  2.85s/it]Loading checkpoint shards:  50%|█████     | 2/4 [00:05<00:05,  2.67s/it]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:07<00:02,  2.61s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:08<00:00,  1.80s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:08<00:00,  2.12s/it]
Model 'original' loaded. Starting inference...
--- Round 1/5 (0 done, 400 remaining) ---
[1/2000] 2026-08-03 18:02:54 | R1 | 2013_0_1/84294 vs 2013_0_1/58633 → CLONE
[235/2000] 2026-08-03 18:34:20 | R1 | 2013_1_1/30788 vs 2016_2_1/187476 → NON-CLONE
[236/2000] 2026-08-03 18:34:26 | R1 | 2013_1_1/30788 vs 2016_1_2/20611 → NON-CLONE
[237/2000] 2026-08-03 18:34:33 | R1 | 2013_1_1/30788 vs 2013_0_2/114653 → NON-CLONE
[238/2000] 2026-08-03 18:34:37 | R1 | 2013_1_1/30610 vs 2016_1_1/8299 → NON-CLONE
[239/2000] 2026-08-03 18:34:45 | R1 | 2013_1_1/30610 vs 2016_1_2/31984 → NON-CLONE
[240/2000] 2026-08-03 18:34:58 | R1 | 2013_1_1/30305 vs 2014_0_3/27551 → NON-CLONE
[241/2000] 2026-08-03 18:35:02 | R1 | 2014_0_2/107403 vs 2016_0_2/88861 → NON-CLONE
[242/2000] 2026-08-03 18:35:06 | R1 | 2014_0_2/107403 vs 2016_3_1/218815 → NON-CLONE
[243/2000] 2026-08-03 18:35:11 | R1 | 2014_0_2/107403 vs 2014_3_1/137264 → NON-CLONE
[244/2000] 2026-08-03 18:35:18 | R1 | 2014_0_2/107403 vs 2014_0_3/108079 → NON-CLONE
[245/2000] 2026-08-03 18:35:24 | R1 | 2014_0_2/81302 vs 2015_1_1/115055 → NON-CLONE
[246/2000] 2026-08-03 18:35:30 | R1 | 2014_0_2/81302 vs 2015_0_3/62582 → NON-CLONE
[247/2000] 2026-08-03 18:35:34 | R1 | 2014_0_2/81302 vs 2014_3_1/138529 → NON-CLONE
[248/2000] 2026-08-03 18:35:39 | R1 | 2014_0_2/27351 vs 2016_1_2/31984 → NON-CLONE
[249/2000] 2026-08-03 18:35:43 | R1 | 2014_0_2/27351 vs 2016_2_1/193269 → NON-CLONE
[250/2000] 2026-08-03 18:35:47 | R1 | 2014_0_2/41018 vs 2016_0_4/129913 → NON-CLONE
[251/2000] 2026-08-03 18:36:00 | R1 | 2014_0_3/108079 vs 2014_2_1/126555 → NON-CLONE
[252/2000] 2026-08-03 18:36:10 | R1 | 2014_0_3/108079 vs 2016_2_1/187476 → NON-CLONE
[253/2000] 2026-08-03 18:36:22 | R1 | 2014_0_3/108079 vs 2015_0_2/32722 → NON-CLONE
[254/2000] 2026-08-03 18:36:36 | R1 | 2014_0_3/108079 vs 2013_0_2/55421 → NON-CLONE
[255/2000] 2026-08-03 18:36:45 | R1 | 2014_0_3/27551 vs 2014_2_1/125050 → NON-CLONE
[256/2000] 2026-08-03 18:36:56 | R1 | 2014_0_3/27551 vs 2013_0_1/124226 → NON-CLONE
[257/2000] 2026-08-03 18:37:07 | R1 | 2014_0_3/27551 vs 2015_0_2/34257 → NON-CLONE
[258/2000] 2026-08-03 18:37:20 | R1 | 2014_0_3/99421 vs 2015_0_4/96734 → NON-CLONE
[259/2000] 2026-08-03 18:37:36 | R1 | 2014_0_3/99421 vs 2014_3_1/138529 → NON-CLONE
[260/2000] 2026-08-03 18:38:06 | R1 | 2014_0_3/22792 vs 2013_0_2/90919 → NON-CLONE
[261/2000] 2026-08-03 18:38:25 | R1 | 2014_2_1/124976 vs 2014_0_3/99421 → NON-CLONE
[262/2000] 2026-08-03 18:38:34 | R1 | 2014_2_1/124976 vs 2016_0_4/58218 → NON-CLONE
[263/2000] 2026-08-03 18:38:43 | R1 | 2014_2_1/124976 vs 2016_3_1/211583 → NON-CLONE
[264/2000] 2026-08-03 18:38:51 | R1 | 2014_2_1/124976 vs 2015_0_2/34257 → NON-CLONE
[265/2000] 2026-08-03 18:39:08 | R1 | 2014_2_1/115332 vs 2014_0_3/99421 → NON-CLONE
[266/2000] 2026-08-03 18:39:36 | R1 | 2014_2_1/115332 vs 2016_1_2/19093 → NON-CLONE
[267/2000] 2026-08-03 18:39:44 | R1 | 2014_2_1/115332 vs 2016_0_1/55901 → NON-CLONE
[268/2000] 2026-08-03 18:39:52 | R1 | 2014_2_1/119554 vs 2015_0_4/107149 → NON-CLONE
[269/2000] 2026-08-03 18:39:59 | R1 | 2014_2_1/119554 vs 2016_1_2/20611 → NON-CLONE
[270/2000] 2026-08-03 18:40:07 | R1 | 2014_2_1/126555 vs 2015_1_1/124925 → NON-CLONE
[271/2000] 2026-08-03 18:40:21 | R1 | 2014_3_1/141827 vs 2013_1_1/30305 → NON-CLONE
[272/2000] 2026-08-03 18:40:36 | R1 | 2014_3_1/141827 vs 2014_2_1/126555 → NON-CLONE
[273/2000] 2026-08-03 18:40:47 | R1 | 2014_3_1/141827 vs 2013_1_1/30610 → NON-CLONE
[274/2000] 2026-08-03 18:40:58 | R1 | 2014_3_1/141827 vs 2014_2_1/115332 → NON-CLONE
[275/2000] 2026-08-03 18:41:02 | R1 | 2014_3_1/137264 vs 2016_0_4/129913 → NON-CLONE
[276/2000] 2026-08-03 18:41:06 | R1 | 2014_3_1/137264 vs 2016_0_2/88861 → NON-CLONE
[277/2000] 2026-08-03 18:41:16 | R1 | 2014_3_1/137264 vs 2014_2_1/126555 → NON-CLONE
[278/2000] 2026-08-03 18:41:21 | R1 | 2014_3_1/138894 vs 2016_0_4/138317 → NON-CLONE
[279/2000] 2026-08-03 18:41:26 | R1 | 2014_3_1/138894 vs 2015_0_4/77477 → NON-CLONE
[280/2000] 2026-08-03 18:41:31 | R1 | 2014_3_1/136615 vs 2016_0_4/138317 → NON-CLONE
[281/2000] 2026-08-03 18:41:37 | R1 | 2015_0_1/79967 vs 2015_0_4/96734 → NON-CLONE
[282/2000] 2026-08-03 18:41:46 | R1 | 2015_0_1/79967 vs 2015_0_3/88073 → NON-CLONE
[283/2000] 2026-08-03 18:42:18 | R1 | 2015_0_1/79967 vs 2014_0_3/22792 → NON-CLONE
[284/2000] 2026-08-03 18:42:25 | R1 | 2015_0_1/79967 vs 2013_1_1/30610 → NON-CLONE
[285/2000] 2026-08-03 18:42:29 | R1 | 2015_0_1/35102 vs 2016_0_2/68074 → NON-CLONE
[286/2000] 2026-08-03 18:42:38 | R1 | 2015_0_1/35102 vs 2016_0_1/55901 → NON-CLONE
[287/2000] 2026-08-03 18:42:44 | R1 | 2015_0_1/35102 vs 2013_0_3/94901 → NON-CLONE
[288/2000] 2026-08-03 18:42:50 | R1 | 2015_0_1/68106 vs 2013_0_2/44471 → NON-CLONE
[289/2000] 2026-08-03 18:42:56 | R1 | 2015_0_1/68106 vs 2013_0_3/83531 → NON-CLONE
[290/2000] 2026-08-03 18:43:02 | R1 | 2015_0_1/65869 vs 2013_1_1/40715 → NON-CLONE
[291/2000] 2026-08-03 18:43:06 | R1 | 2015_0_2/34257 vs 2016_1_2/8152 → NON-CLONE
[292/2000] 2026-08-03 18:43:12 | R1 | 2015_0_2/34257 vs 2014_0_2/107403 → NON-CLONE
[293/2000] 2026-08-03 18:43:17 | R1 | 2015_0_2/34257 vs 2016_2_1/187476 → NON-CLONE
[294/2000] 2026-08-03 18:43:24 | R1 | 2015_0_2/34257 vs 2015_0_4/77477 → NON-CLONE
[295/2000] 2026-08-03 18:43:31 | R1 | 2015_0_2/32722 vs 2016_1_1/14479 → NON-CLONE
[296/2000] 2026-08-03 18:43:36 | R1 | 2015_0_2/32722 vs 2013_0_2/90919 → NON-CLONE
[297/2000] 2026-08-03 18:43:43 | R1 | 2015_0_2/32722 vs 2015_0_3/107238 → NON-CLONE
[298/2000] 2026-08-03 18:43:49 | R1 | 2015_0_2/77145 vs 2015_0_3/62582 → NON-CLONE
[299/2000] 2026-08-03 18:43:56 | R1 | 2015_0_2/77145 vs 2016_1_1/14479 → NON-CLONE
[300/2000] 2026-08-03 18:43:59 | R1 | 2015_0_2/72707 vs 2015_1_1/115055 → NON-CLONE
[301/2000] 2026-08-03 18:44:10 | R1 | 2015_0_3/74464 vs 2016_0_2/125812 → NON-CLONE
[302/2000] 2026-08-03 18:44:23 | R1 | 2015_0_3/74464 vs 2014_2_1/119554 → NON-CLONE
[303/2000] 2026-08-03 18:44:35 | R1 | 2015_0_3/74464 vs 2016_0_4/100472 → NON-CLONE
[304/2000] 2026-08-03 18:44:51 | R1 | 2015_0_3/74464 vs 2013_0_1/58633 → NON-CLONE
[305/2000] 2026-08-03 18:45:01 | R1 | 2015_0_3/88073 vs 2016_2_1/187476 → NON-CLONE
[306/2000] 2026-08-03 18:45:10 | R1 | 2015_0_3/88073 vs 2016_3_1/210871 → NON-CLONE
[307/2000] 2026-08-03 18:45:20 | R1 | 2015_0_3/88073 vs 2013_0_3/83531 → NON-CLONE
[308/2000] 2026-08-03 18:45:28 | R1 | 2015_0_3/21597 vs 2016_2_1/187476 → NON-CLONE
[309/2000] 2026-08-03 18:45:34 | R1 | 2015_0_3/21597 vs 2016_0_2/88861 → NON-CLONE
[310/2000] 2026-08-03 18:45:42 | R1 | 2015_0_3/62582 vs 2014_2_1/125050 → NON-CLONE
[311/2000] 2026-08-03 18:45:47 | R1 | 2015_0_4/107149 vs 2016_1_2/20611 → NON-CLONE
[312/2000] 2026-08-03 18:45:54 | R1 | 2015_0_4/107149 vs 2015_0_1/65869 → NON-CLONE
[313/2000] 2026-08-03 18:46:02 | R1 | 2015_0_4/107149 vs 2013_0_3/83531 → NON-CLONE
[314/2000] 2026-08-03 18:46:09 | R1 | 2015_0_4/107149 vs 2014_3_1/138894 → NON-CLONE
[315/2000] 2026-08-03 18:46:14 | R1 | 2015_0_4/96734 vs 2015_1_1/127730 → NON-CLONE
[316/2000] 2026-08-03 18:46:20 | R1 | 2015_0_4/96734 vs 2014_0_2/107403 → NON-CLONE
[317/2000] 2026-08-03 18:46:25 | R1 | 2015_0_4/96734 vs 2015_1_1/124925 → NON-CLONE
[318/2000] 2026-08-03 18:46:32 | R1 | 2015_0_4/79014 vs 2013_0_1/84294 → NON-CLONE
[319/2000] 2026-08-03 18:46:38 | R1 | 2015_0_4/79014 vs 2016_3_1/210871 → NON-CLONE
[320/2000] 2026-08-03 18:46:44 | R1 | 2015_0_4/21673 vs 2016_3_1/210871 → NON-CLONE
[321/2000] 2026-08-03 18:46:51 | R1 | 2015_1_1/127730 vs 2014_2_1/126555 → NON-CLONE
[322/2000] 2026-08-03 18:46:57 | R1 | 2015_1_1/127730 vs 2016_0_1/72044 → NON-CLONE
[323/2000] 2026-08-03 18:47:02 | R1 | 2015_1_1/127730 vs 2014_0_2/27351 → NON-CLONE
[324/2000] 2026-08-03 18:47:07 | R1 | 2015_1_1/127730 vs 2016_0_1/72044 → NON-CLONE
[325/2000] 2026-08-03 18:47:11 | R1 | 2015_1_1/114491 vs 2013_0_3/118052 → NON-CLONE
[326/2000] 2026-08-03 18:47:16 | R1 | 2015_1_1/114491 vs 2016_1_2/8152 → NON-CLONE
[327/2000] 2026-08-03 18:47:21 | R1 | 2015_1_1/114491 vs 2014_3_1/136615 → NON-CLONE
[328/2000] 2026-08-03 18:47:28 | R1 | 2015_1_1/125935 vs 2016_1_2/31984 → NON-CLONE
[329/2000] 2026-08-03 18:47:34 | R1 | 2015_1_1/125935 vs 2016_0_1/72044 → NON-CLONE
[330/2000] 2026-08-03 18:47:38 | R1 | 2015_1_1/124925 vs 2016_1_1/8299 → NON-CLONE
[331/2000] 2026-08-03 18:47:50 | R1 | 2016_0_1/60475 vs 2014_0_3/108079 → NON-CLONE
[332/2000] 2026-08-03 18:47:55 | R1 | 2016_0_1/60475 vs 2013_1_1/40715 → NON-CLONE
[333/2000] 2026-08-03 18:47:59 | R1 | 2016_0_1/60475 vs 2015_0_2/77145 → NON-CLONE
[334/2000] 2026-08-03 18:48:05 | R1 | 2016_0_1/60475 vs 2014_0_2/107403 → NON-CLONE
[335/2000] 2026-08-03 18:48:09 | R1 | 2016_0_1/69477 vs 2016_0_2/162423 → NON-CLONE
[336/2000] 2026-08-03 18:48:13 | R1 | 2016_0_1/69477 vs 2016_0_2/125812 → NON-CLONE
[337/2000] 2026-08-03 18:48:17 | R1 | 2016_0_1/69477 vs 2013_0_1/84294 → NON-CLONE
[338/2000] 2026-08-03 18:48:25 | R1 | 2016_0_1/123558 vs 2016_1_1/14479 → NON-CLONE
[339/2000] 2026-08-03 18:48:30 | R1 | 2016_0_1/123558 vs 2015_0_1/35102 → NON-CLONE
[340/2000] 2026-08-03 18:48:41 | R1 | 2016_0_1/55901 vs 2015_1_1/125935 → NON-CLONE
[341/2000] 2026-08-03 18:48:47 | R1 | 2016_0_2/68074 vs 2013_0_1/124149 → NON-CLONE
[342/2000] 2026-08-03 18:48:53 | R1 | 2016_0_2/68074 vs 2013_0_3/83531 → NON-CLONE
[343/2000] 2026-08-03 18:48:58 | R1 | 2016_0_2/68074 vs 2015_0_2/32722 → NON-CLONE
[344/2000] 2026-08-03 18:49:03 | R1 | 2016_0_2/68074 vs 2014_3_1/138529 → NON-CLONE
[345/2000] 2026-08-03 18:49:11 | R1 | 2016_0_2/150691 vs 2014_2_1/124976 → NON-CLONE
[346/2000] 2026-08-03 18:49:18 | R1 | 2016_0_2/150691 vs 2013_0_2/55421 → NON-CLONE
[347/2000] 2026-08-03 18:49:26 | R1 | 2016_0_2/150691 vs 2014_2_1/124976 → NON-CLONE
[348/2000] 2026-08-03 18:49:30 | R1 | 2016_0_2/125812 vs 2016_0_4/58218 → NON-CLONE
[349/2000] 2026-08-03 18:49:38 | R1 | 2016_0_2/125812 vs 2013_0_3/55548 → NON-CLONE
[350/2000] 2026-08-03 18:49:45 | R1 | 2016_0_2/88861 vs 2013_0_3/55548 → NON-CLONE
[351/2000] 2026-08-03 18:49:51 | R1 | 2016_0_4/100472 vs 2016_3_1/218815 → NON-CLONE
[352/2000] 2026-08-03 18:49:59 | R1 | 2016_0_4/100472 vs 2015_1_1/125935 → NON-CLONE
[353/2000] 2026-08-03 18:50:06 | R1 | 2016_0_4/100472 vs 2013_0_2/90919 → NON-CLONE
[354/2000] 2026-08-03 18:50:14 | R1 | 2016_0_4/100472 vs 2016_0_1/55901 → NON-CLONE
[355/2000] 2026-08-03 18:50:18 | R1 | 2016_0_4/129913 vs 2013_1_1/30788 → NON-CLONE
[356/2000] 2026-08-03 18:50:23 | R1 | 2016_0_4/129913 vs 2013_1_1/30788 → NON-CLONE
[357/2000] 2026-08-03 18:50:30 | R1 | 2016_0_4/129913 vs 2016_1_2/30007 → NON-CLONE
[358/2000] 2026-08-03 18:50:35 | R1 | 2016_0_4/58218 vs 2015_1_1/127730 → NON-CLONE
[359/2000] 2026-08-03 18:50:40 | R1 | 2016_0_4/58218 vs 2016_0_2/68074 → NON-CLONE
[360/2000] 2026-08-03 18:50:47 | R1 | 2016_0_4/63729 vs 2014_0_2/81302 → NON-CLONE
[361/2000] 2026-08-03 18:50:55 | R1 | 2016_1_1/1153 vs 2014_2_1/126555 → NON-CLONE
[362/2000] 2026-08-03 18:50:58 | R1 | 2016_1_1/1153 vs 2016_0_1/123558 → NON-CLONE
[363/2000] 2026-08-03 18:51:03 | R1 | 2016_1_1/1153 vs 2016_0_4/58218 → NON-CLONE
[364/2000] 2026-08-03 18:51:08 | R1 | 2016_1_1/1153 vs 2015_0_3/107238 → NON-CLONE
[365/2000] 2026-08-03 18:51:27 | R1 | 2016_1_1/14479 vs 2014_0_3/99421 → NON-CLONE
[366/2000] 2026-08-03 18:51:34 | R1 | 2016_1_1/14479 vs 2016_0_1/72044 → NON-CLONE
[367/2000] 2026-08-03 18:51:41 | R1 | 2016_1_1/14479 vs 2016_3_1/218815 → NON-CLONE
[368/2000] 2026-08-03 18:51:48 | R1 | 2016_1_1/8299 vs 2016_2_1/193269 → NON-CLONE
[369/2000] 2026-08-03 18:51:57 | R1 | 2016_1_1/8299 vs 2014_0_3/108079 → NON-CLONE
[370/2000] 2026-08-03 18:52:02 | R1 | 2016_1_1/29796 vs 2016_3_1/211583 → NON-CLONE
[371/2000] 2026-08-03 18:52:07 | R1 | 2016_1_2/8152 vs 2014_3_1/138529 → NON-CLONE
[372/2000] 2026-08-03 18:52:15 | R1 | 2016_1_2/8152 vs 2015_0_3/88073 → NON-CLONE
[373/2000] 2026-08-03 18:52:25 | R1 | 2016_1_2/8152 vs 2016_2_1/197689 → NON-CLONE
[374/2000] 2026-08-03 18:52:29 | R1 | 2016_1_2/8152 vs 2016_1_1/29796 → NON-CLONE
[375/2000] 2026-08-03 18:52:33 | R1 | 2016_1_2/31984 vs 2015_0_2/77145 → NON-CLONE
[376/2000] 2026-08-03 18:52:39 | R1 | 2016_1_2/31984 vs 2015_0_4/96734 → NON-CLONE
[377/2000] 2026-08-03 18:52:43 | R1 | 2016_1_2/31984 vs 2016_0_1/69477 → NON-CLONE
[378/2000] 2026-08-03 18:52:47 | R1 | 2016_1_2/20611 vs 2015_0_4/79014 → NON-CLONE
[379/2000] 2026-08-03 18:52:51 | R1 | 2016_1_2/20611 vs 2013_1_1/35305 → NON-CLONE
[380/2000] 2026-08-03 18:53:19 | R1 | 2016_1_2/19093 vs 2014_2_1/115332 → NON-CLONE
[381/2000] 2026-08-03 18:53:51 | R1 | 2016_2_1/197689 vs 2014_0_3/22792 → NON-CLONE
[382/2000] 2026-08-03 18:54:02 | R1 | 2016_2_1/197689 vs 2013_0_2/90919 → NON-CLONE
[383/2000] 2026-08-03 18:54:12 | R1 | 2016_2_1/197689 vs 2015_0_1/65869 → NON-CLONE
[384/2000] 2026-08-03 18:54:21 | R1 | 2016_2_1/197689 vs 2013_0_1/124149 → NON-CLONE
[385/2000] 2026-08-03 18:54:28 | R1 | 2016_2_1/192495 vs 2016_0_4/100472 → NON-CLONE
[386/2000] 2026-08-03 18:54:32 | R1 | 2016_2_1/192495 vs 2016_0_2/68074 → NON-CLONE
[387/2000] 2026-08-03 18:54:38 | R1 | 2016_2_1/192495 vs 2014_0_3/71973 → NON-CLONE
[388/2000] 2026-08-03 18:54:44 | R1 | 2016_2_1/187476 vs 2016_0_4/100472 → NON-CLONE
[389/2000] 2026-08-03 18:55:19 | R1 | 2016_2_1/187476 vs 2014_0_3/22792 → NON-CLONE
[390/2000] 2026-08-03 18:55:27 | R1 | 2016_2_1/193269 vs 2013_0_1/84294 → NON-CLONE
[391/2000] 2026-08-03 18:55:33 | R1 | 2016_3_1/205670 vs 2013_0_2/114653 → NON-CLONE
[392/2000] 2026-08-03 18:55:43 | R1 | 2016_3_1/205670 vs 2016_2_1/197689 → NON-CLONE
[393/2000] 2026-08-03 18:55:47 | R1 | 2016_3_1/205670 vs 2016_1_1/1153 → NON-CLONE
[394/2000] 2026-08-03 18:55:53 | R1 | 2016_3_1/205670 vs 2013_0_2/55421 → NON-CLONE
[395/2000] 2026-08-03 18:55:58 | R1 | 2016_3_1/211583 vs 2014_0_3/71973 → NON-CLONE
[396/2000] 2026-08-03 18:56:05 | R1 | 2016_3_1/211583 vs 2013_0_2/90919 → NON-CLONE
[397/2000] 2026-08-03 18:56:11 | R1 | 2016_3_1/211583 vs 2013_0_1/124226 → NON-CLONE
[398/2000] 2026-08-03 18:56:16 | R1 | 2016_3_1/210871 vs 2015_0_1/68106 → NON-CLONE
[399/2000] 2026-08-03 18:56:23 | R1 | 2016_3_1/210871 vs 2013_0_2/114653 → NON-CLONE
[400/2000] 2026-08-03 18:56:28 | R1 | 2016_3_1/218815 vs 2016_0_1/60475 → NON-CLONE
Round 1 done → results_gcj_java/cogito-v1-preview-llama-8B/results_original_deepcogito__cogito-v1-preview-llama-8B_round1.csv
--- Round 2/5 (0 done, 400 remaining) ---
[401/2000] 2026-08-03 18:56:36 | R2 | 2013_0_1/84294 vs 2013_0_1/58633 → CLONE
[402/2000] 2026-08-03 18:56:43 | R2 | 2013_0_1/84294 vs 2013_0_1/124149 → CLONE
[403/2000] 2026-08-03 18:56:50 | R2 | 2013_0_1/84294 vs 2013_0_1/88116 → CLONE
[404/2000] 2026-08-03 18:56:57 | R2 | 2013_0_1/84294 vs 2013_0_1/124226 → CLONE
[405/2000] 2026-08-03 18:57:06 | R2 | 2013_0_1/58633 vs 2013_0_1/124149 → CLONE
[406/2000] 2026-08-03 18:57:16 | R2 | 2013_0_1/58633 vs 2013_0_1/88116 → CLONE
[407/2000] 2026-08-03 18:57:26 | R2 | 2013_0_1/58633 vs 2013_0_1/124226 → CLONE
[408/2000] 2026-08-03 18:57:35 | R2 | 2013_0_1/124149 vs 2013_0_1/88116 → CLONE
[409/2000] 2026-08-03 18:57:43 | R2 | 2013_0_1/124149 vs 2013_0_1/124226 → CLONE
[410/2000] 2026-08-03 18:57:52 | R2 | 2013_0_1/88116 vs 2013_0_1/124226 → CLONE
[411/2000] 2026-08-03 18:57:59 | R2 | 2013_0_2/95524 vs 2013_0_2/44471 → CLONE
[412/2000] 2026-08-03 18:58:06 | R2 | 2013_0_2/95524 vs 2013_0_2/55421 → CLONE
[413/2000] 2026-08-03 18:58:14 | R2 | 2013_0_2/95524 vs 2013_0_2/90919 → CLONE
[414/2000] 2026-08-03 18:58:21 | R2 | 2013_0_2/95524 vs 2013_0_2/114653 → CLONE
[415/2000] 2026-08-03 18:58:30 | R2 | 2013_0_2/44471 vs 2013_0_2/55421 → CLONE
[416/2000] 2026-08-03 18:58:37 | R2 | 2013_0_2/44471 vs 2013_0_2/90919 → CLONE
[417/2000] 2026-08-03 18:58:45 | R2 | 2013_0_2/44471 vs 2013_0_2/114653 → CLONE
[418/2000] 2026-08-03 18:58:53 | R2 | 2013_0_2/55421 vs 2013_0_2/90919 → CLONE
[419/2000] 2026-08-03 18:59:00 | R2 | 2013_0_2/55421 vs 2013_0_2/114653 → CLONE
[420/2000] 2026-08-03 18:59:07 | R2 | 2013_0_2/90919 vs 2013_0_2/114653 → CLONE
[421/2000] 2026-08-03 18:59:16 | R2 | 2013_0_3/55548 vs 2013_0_3/94901 → CLONE
[422/2000] 2026-08-03 18:59:27 | R2 | 2013_0_3/55548 vs 2013_0_3/78294 → CLONE
[423/2000] 2026-08-03 18:59:35 | R2 | 2013_0_3/55548 vs 2013_0_3/118052 → CLONE
[424/2000] 2026-08-03 18:59:46 | R2 | 2013_0_3/55548 vs 2013_0_3/83531 → CLONE
[425/2000] 2026-08-03 18:59:55 | R2 | 2013_0_3/94901 vs 2013_0_3/78294 → CLONE
[426/2000] 2026-08-03 19:00:02 | R2 | 2013_0_3/94901 vs 2013_0_3/118052 → CLONE
[427/2000] 2026-08-03 19:00:11 | R2 | 2013_0_3/94901 vs 2013_0_3/83531 → CLONE
[428/2000] 2026-08-03 19:00:17 | R2 | 2013_0_3/78294 vs 2013_0_3/118052 → CLONE
[429/2000] 2026-08-03 19:00:24 | R2 | 2013_0_3/78294 vs 2013_0_3/83531 → CLONE
[430/2000] 2026-08-03 19:00:31 | R2 | 2013_0_3/118052 vs 2013_0_3/83531 → CLONE
[431/2000] 2026-08-03 19:00:37 | R2 | 2013_1_1/35305 vs 2013_1_1/30788 → CLONE
[432/2000] 2026-08-03 19:00:43 | R2 | 2013_1_1/35305 vs 2013_1_1/30610 → CLONE
[433/2000] 2026-08-03 19:00:51 | R2 | 2013_1_1/35305 vs 2013_1_1/30305 → CLONE
[434/2000] 2026-08-03 19:00:56 | R2 | 2013_1_1/35305 vs 2013_1_1/40715 → CLONE
[435/2000] 2026-08-03 19:01:02 | R2 | 2013_1_1/30788 vs 2013_1_1/30610 → CLONE
[436/2000] 2026-08-03 19:01:12 | R2 | 2013_1_1/30788 vs 2013_1_1/30305 → CLONE
[437/2000] 2026-08-03 19:01:18 | R2 | 2013_1_1/30788 vs 2013_1_1/40715 → CLONE
[438/2000] 2026-08-03 19:01:28 | R2 | 2013_1_1/30610 vs 2013_1_1/30305 → CLONE
[439/2000] 2026-08-03 19:01:35 | R2 | 2013_1_1/30610 vs 2013_1_1/40715 → CLONE
[440/2000] 2026-08-03 19:01:43 | R2 | 2013_1_1/30305 vs 2013_1_1/40715 → CLONE
[441/2000] 2026-08-03 19:01:48 | R2 | 2014_0_2/107403 vs 2014_0_2/81302 → CLONE
[442/2000] 2026-08-03 19:01:52 | R2 | 2014_0_2/107403 vs 2014_0_2/27351 → CLONE
[443/2000] 2026-08-03 19:01:56 | R2 | 2014_0_2/107403 vs 2014_0_2/41018 → CLONE
[444/2000] 2026-08-03 19:02:00 | R2 | 2014_0_2/107403 vs 2014_0_2/110678 → CLONE
[445/2000] 2026-08-03 19:02:05 | R2 | 2014_0_2/81302 vs 2014_0_2/27351 → CLONE
[446/2000] 2026-08-03 19:02:09 | R2 | 2014_0_2/81302 vs 2014_0_2/41018 → CLONE
[447/2000] 2026-08-03 19:02:14 | R2 | 2014_0_2/81302 vs 2014_0_2/110678 → CLONE
[448/2000] 2026-08-03 19:02:18 | R2 | 2014_0_2/27351 vs 2014_0_2/41018 → CLONE
[449/2000] 2026-08-03 19:02:22 | R2 | 2014_0_2/27351 vs 2014_0_2/110678 → CLONE
[450/2000] 2026-08-03 19:02:26 | R2 | 2014_0_2/41018 vs 2014_0_2/110678 → CLONE
[451/2000] 2026-08-03 19:02:41 | R2 | 2014_0_3/108079 vs 2014_0_3/27551 → CLONE
[452/2000] 2026-08-03 19:03:05 | R2 | 2014_0_3/108079 vs 2014_0_3/99421 → CLONE
[453/2000] 2026-08-03 19:03:45 | R2 | 2014_0_3/108079 vs 2014_0_3/22792 → CLONE
[454/2000] 2026-08-03 19:03:59 | R2 | 2014_0_3/108079 vs 2014_0_3/71973 → CLONE
[455/2000] 2026-08-03 19:04:19 | R2 | 2014_0_3/27551 vs 2014_0_3/99421 → CLONE
[456/2000] 2026-08-03 19:04:57 | R2 | 2014_0_3/27551 vs 2014_0_3/22792 → CLONE
[457/2000] 2026-08-03 19:05:07 | R2 | 2014_0_3/27551 vs 2014_0_3/71973 → CLONE
[458/2000] 2026-08-03 19:05:51 | R2 | 2014_0_3/99421 vs 2014_0_3/22792 → CLONE
[459/2000] 2026-08-03 19:06:10 | R2 | 2014_0_3/99421 vs 2014_0_3/71973 → CLONE
[460/2000] 2026-08-03 19:06:45 | R2 | 2014_0_3/22792 vs 2014_0_3/71973 → CLONE
[461/2000] 2026-08-03 19:06:54 | R2 | 2014_2_1/124976 vs 2014_2_1/115332 → CLONE
[462/2000] 2026-08-03 19:07:05 | R2 | 2014_2_1/124976 vs 2014_2_1/119554 → CLONE
[463/2000] 2026-08-03 19:07:15 | R2 | 2014_2_1/124976 vs 2014_2_1/126555 → CLONE
[464/2000] 2026-08-03 19:07:25 | R2 | 2014_2_1/124976 vs 2014_2_1/125050 → CLONE
[465/2000] 2026-08-03 19:07:32 | R2 | 2014_2_1/115332 vs 2014_2_1/119554 → CLONE
[466/2000] 2026-08-03 19:07:41 | R2 | 2014_2_1/115332 vs 2014_2_1/126555 → CLONE
[467/2000] 2026-08-03 19:07:50 | R2 | 2014_2_1/115332 vs 2014_2_1/125050 → CLONE
[468/2000] 2026-08-03 19:08:00 | R2 | 2014_2_1/119554 vs 2014_2_1/126555 → CLONE
