[chain] 2026-07-05 17:39:23 START  codellama :: codellama/CodeLlama-7b-Instruct-hf
Loaded 384 pairs from gcj_crosslang_clones/pairs.csv × 5 round(s) = 1920 total (0 already done, 1920 remaining)
`torch_dtype` is deprecated! Use `dtype` instead!
 Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s] Loading checkpoint shards:  50%|█████     | 1/2 [00:06<00:06,  6.12s/it] Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  3.81s/it] Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  4.16s/it]
Model 'codellama' loaded. Starting inference...
--- Round 1/5 (0 done, 384 remaining) ---
[1/1920] 2026-07-05 17:39:55 | R1 | 2013_0_1/103399 vs 2013_0_1/99825 → CLONE
[1405/1920] 2026-07-05 18:23:54 | R4 | 2014_3_1/135560 vs 2016_1_2/21265 → NON-CLONE
[1406/1920] 2026-07-05 18:23:56 | R4 | 2014_3_1/138333 vs 2013_0_2/68303 → NON-CLONE
[1407/1920] 2026-07-05 18:23:58 | R4 | 2014_3_1/140281 vs 2013_1_1/30519 → NON-CLONE
[1408/1920] 2026-07-05 18:24:00 | R4 | 2014_3_1/138308 vs 2013_1_1/30519 → NON-CLONE
[1409/1920] 2026-07-05 18:24:02 | R4 | 2014_3_1/134611 vs 2016_1_2/14745 → NON-CLONE
[1410/1920] 2026-07-05 18:24:04 | R4 | 2014_3_1/132142 vs 2014_2_1/118754 → NON-CLONE
[1411/1920] 2026-07-05 18:24:05 | R4 | 2014_3_1/139209 vs 2015_0_3/49764 → NON-CLONE
[1412/1920] 2026-07-05 18:24:08 | R4 | 2014_3_1/139370 vs 2016_1_1/15819 → NON-CLONE
[1413/1920] 2026-07-05 18:24:11 | R4 | 2014_3_1/143074 vs 2015_0_2/91000 → NON-CLONE
[1414/1920] 2026-07-05 18:24:12 | R4 | 2014_3_1/142092 vs 2015_0_1/106809 → NON-CLONE
[1415/1920] 2026-07-05 18:24:14 | R4 | 2014_3_1/134295 vs 2015_0_4/94256 → NON-CLONE
[1416/1920] 2026-07-05 18:24:16 | R4 | 2014_3_1/132975 vs 2016_0_4/135114 → NON-CLONE
[1417/1920] 2026-07-05 18:24:19 | R4 | 2015_0_1/47939 vs 2016_0_1/71388 → NON-CLONE
[1418/1920] 2026-07-05 18:24:21 | R4 | 2015_0_1/43660 vs 2016_1_1/33316 → NON-CLONE
[1419/1920] 2026-07-05 18:24:23 | R4 | 2015_0_1/100718 vs 2016_2_1/198100 → NON-CLONE
[1420/1920] 2026-07-05 18:24:24 | R4 | 2015_0_1/44230 vs 2016_1_1/18665 → NON-CLONE
[1421/1920] 2026-07-05 18:24:26 | R4 | 2015_0_1/64620 vs 2013_1_1/37029 → NON-CLONE
[1422/1920] 2026-07-05 18:24:29 | R4 | 2015_0_1/65110 vs 2015_0_3/42051 → NON-CLONE
[1423/1920] 2026-07-05 18:24:31 | R4 | 2015_0_1/106809 vs 2015_0_2/96440 → NON-CLONE
[1424/1920] 2026-07-05 18:24:34 | R4 | 2015_0_1/86599 vs 2013_0_2/96711 → NON-CLONE
[1425/1920] 2026-07-05 18:24:35 | R4 | 2015_0_1/60803 vs 2015_1_1/111866 → NON-CLONE
[1426/1920] 2026-07-05 18:24:37 | R4 | 2015_0_1/25955 vs 2013_0_1/72071 → NON-CLONE
[1427/1920] 2026-07-05 18:24:39 | R4 | 2015_0_1/28465 vs 2015_0_2/88257 → NON-CLONE
[1428/1920] 2026-07-05 18:24:40 | R4 | 2015_0_1/96593 vs 2015_0_2/40957 → NON-CLONE
[1429/1920] 2026-07-05 18:24:41 | R4 | 2015_0_2/91000 vs 2013_0_1/98087 → NON-CLONE
[1430/1920] 2026-07-05 18:24:44 | R4 | 2015_0_2/21812 vs 2013_0_3/102625 → NON-CLONE
[1431/1920] 2026-07-05 18:24:47 | R4 | 2015_0_2/40957 vs 2013_0_2/71957 → NON-CLONE
[1432/1920] 2026-07-05 18:24:49 | R4 | 2015_0_2/96440 vs 2015_0_1/86599 → NON-CLONE
[1433/1920] 2026-07-05 18:24:50 | R4 | 2015_0_2/88257 vs 2013_0_2/68303 → NON-CLONE
[1434/1920] 2026-07-05 18:24:52 | R4 | 2015_0_2/38840 vs 2013_0_1/127485 → NON-CLONE
[1435/1920] 2026-07-05 18:24:53 | R4 | 2015_0_2/36519 vs 2015_1_1/111086 → NON-CLONE
[1436/1920] 2026-07-05 18:24:56 | R4 | 2015_0_2/81081 vs 2013_0_3/108834 → NON-CLONE
[1437/1920] 2026-07-05 18:24:58 | R4 | 2015_0_2/100159 vs 2016_2_1/179503 → NON-CLONE
[1438/1920] 2026-07-05 18:25:00 | R4 | 2015_0_2/103402 vs 2015_0_1/106809 → NON-CLONE
[1439/1920] 2026-07-05 18:25:02 | R4 | 2015_0_2/102321 vs 2015_0_3/72742 → NON-CLONE
[1440/1920] 2026-07-05 18:25:05 | R4 | 2015_0_2/55775 vs 2016_1_2/14745 → NON-CLONE
[1441/1920] 2026-07-05 18:25:07 | R4 | 2015_0_3/42051 vs 2015_0_1/44230 → NON-CLONE
[1442/1920] 2026-07-05 18:25:08 | R4 | 2015_0_3/47513 vs 2013_1_1/34507 → NON-CLONE
[1443/1920] 2026-07-05 18:25:10 | R4 | 2015_0_3/96608 vs 2016_1_2/14745 → NON-CLONE
[1444/1920] 2026-07-05 18:25:12 | R4 | 2015_0_3/41900 vs 2015_0_1/96593 → NON-CLONE
[1445/1920] 2026-07-05 18:25:15 | R4 | 2015_0_3/49764 vs 2016_1_2/14745 → NON-CLONE
[1446/1920] 2026-07-05 18:25:17 | R4 | 2015_0_3/23036 vs 2016_0_4/142083 → NON-CLONE
[1447/1920] 2026-07-05 18:25:19 | R4 | 2015_0_3/103585 vs 2014_3_1/138308 → NON-CLONE
[1448/1920] 2026-07-05 18:25:21 | R4 | 2015_0_3/103774 vs 2013_0_3/89287 → NON-CLONE
[1449/1920] 2026-07-05 18:25:23 | R4 | 2015_0_3/72742 vs 2013_0_3/89287 → NON-CLONE
[1450/1920] 2026-07-05 18:25:24 | R4 | 2015_0_3/19800 vs 2016_1_1/22113 → NON-CLONE
[1451/1920] 2026-07-05 18:25:25 | R4 | 2015_0_3/102323 vs 2016_0_1/76319 → NON-CLONE
[1452/1920] 2026-07-05 18:25:27 | R4 | 2015_0_3/18309 vs 2016_1_1/15819 → NON-CLONE
[1453/1920] 2026-07-05 18:25:29 | R4 | 2015_0_4/86262 vs 2016_0_4/80717 → NON-CLONE
[1454/1920] 2026-07-05 18:25:31 | R4 | 2015_0_4/30398 vs 2016_1_2/26565 → NON-CLONE
[1455/1920] 2026-07-05 18:25:32 | R4 | 2015_0_4/29877 vs 2013_0_2/122219 → NON-CLONE
[1456/1920] 2026-07-05 18:25:34 | R4 | 2015_0_4/63026 vs 2013_0_3/92037 → NON-CLONE
[1457/1920] 2026-07-05 18:25:35 | R4 | 2015_0_4/86932 vs 2013_0_2/71957 → NON-CLONE
[1458/1920] 2026-07-05 18:25:37 | R4 | 2015_0_4/60776 vs 2016_0_4/158305 → NON-CLONE
[1459/1920] 2026-07-05 18:25:38 | R4 | 2015_0_4/57828 vs 2015_1_1/111866 → NON-CLONE
[1460/1920] 2026-07-05 18:25:40 | R4 | 2015_0_4/94256 vs 2013_1_1/42047 → NON-CLONE
[1461/1920] 2026-07-05 18:25:41 | R4 | 2015_0_4/74018 vs 2015_0_2/91000 → NON-CLONE
[1462/1920] 2026-07-05 18:25:42 | R4 | 2015_0_4/68310 vs 2014_3_1/134611 → NON-CLONE
[1463/1920] 2026-07-05 18:25:44 | R4 | 2015_0_4/19708 vs 2014_3_1/138308 → NON-CLONE
[1464/1920] 2026-07-05 18:25:45 | R4 | 2015_0_4/78114 vs 2016_1_1/3308 → NON-CLONE
[1465/1920] 2026-07-05 18:25:47 | R4 | 2015_1_1/112276 vs 2013_1_1/31779 → NON-CLONE
[1466/1920] 2026-07-05 18:25:48 | R4 | 2015_1_1/118030 vs 2016_1_1/15421 → NON-CLONE
[1467/1920] 2026-07-05 18:25:50 | R4 | 2015_1_1/112898 vs 2014_3_1/134611 → NON-CLONE
[1468/1920] 2026-07-05 18:25:51 | R4 | 2015_1_1/111086 vs 2015_0_2/55775 → NON-CLONE
[1469/1920] 2026-07-05 18:25:53 | R4 | 2015_1_1/122263 vs 2016_1_2/26561 → NON-CLONE
[1470/1920] 2026-07-05 18:25:54 | R4 | 2015_1_1/111866 vs 2015_0_2/91000 → NON-CLONE
[1471/1920] 2026-07-05 18:25:57 | R4 | 2015_1_1/117734 vs 2013_0_3/59317 → NON-CLONE
[1472/1920] 2026-07-05 18:25:59 | R4 | 2015_1_1/124602 vs 2016_1_1/20829 → NON-CLONE
[1473/1920] 2026-07-05 18:26:00 | R4 | 2015_1_1/111647 vs 2013_0_3/92037 → NON-CLONE
[1474/1920] 2026-07-05 18:26:02 | R4 | 2015_1_1/122934 vs 2013_0_2/83774 → NON-CLONE
[1475/1920] 2026-07-05 18:26:03 | R4 | 2015_1_1/111264 vs 2013_0_1/99825 → NON-CLONE
[1476/1920] 2026-07-05 18:26:05 | R4 | 2015_1_1/121770 vs 2013_0_3/53348 → NON-CLONE
[1477/1920] 2026-07-05 18:26:06 | R4 | 2016_0_1/76319 vs 2015_0_1/25955 → NON-CLONE
[1478/1920] 2026-07-05 18:26:08 | R4 | 2016_0_1/117099 vs 2014_2_1/118754 → NON-CLONE
[1479/1920] 2026-07-05 18:26:09 | R4 | 2016_0_1/100898 vs 2016_0_4/142083 → NON-CLONE
[1480/1920] 2026-07-05 18:26:11 | R4 | 2016_0_1/65647 vs 2016_1_2/21265 → NON-CLONE
[1481/1920] 2026-07-05 18:26:13 | R4 | 2016_0_1/134225 vs 2016_1_2/22155 → NON-CLONE
[1482/1920] 2026-07-05 18:26:14 | R4 | 2016_0_1/143909 vs 2015_0_1/47939 → NON-CLONE
[1483/1920] 2026-07-05 18:26:17 | R4 | 2016_0_1/94639 vs 2016_0_4/135114 → NON-CLONE
[1484/1920] 2026-07-05 18:26:19 | R4 | 2016_0_1/88781 vs 2013_0_2/71957 → NON-CLONE
[1485/1920] 2026-07-05 18:26:20 | R4 | 2016_0_1/71388 vs 2014_2_1/118754 → NON-CLONE
[1486/1920] 2026-07-05 18:26:22 | R4 | 2016_0_1/48618 vs 2015_1_1/124602 → NON-CLONE
[1487/1920] 2026-07-05 18:26:24 | R4 | 2016_0_1/39027 vs 2013_0_1/103399 → NON-CLONE
[1488/1920] 2026-07-05 18:26:25 | R4 | 2016_0_1/113708 vs 2016_0_4/136626 → NON-CLONE
[1489/1920] 2026-07-05 18:26:26 | R4 | 2016_0_4/136626 vs 2015_0_2/81081 → NON-CLONE
[1490/1920] 2026-07-05 18:26:28 | R4 | 2016_0_4/125922 vs 2016_1_1/4557 → NON-CLONE
[1491/1920] 2026-07-05 18:26:31 | R4 | 2016_0_4/99642 vs 2015_0_3/49764 → NON-CLONE
[1492/1920] 2026-07-05 18:26:33 | R4 | 2016_0_4/135114 vs 2016_1_1/15819 → NON-CLONE
[1493/1920] 2026-07-05 18:26:34 | R4 | 2016_0_4/90060 vs 2016_1_2/21265 → NON-CLONE
[1494/1920] 2026-07-05 18:26:37 | R4 | 2016_0_4/45917 vs 2014_2_1/128920 → NON-CLONE
[1495/1920] 2026-07-05 18:26:38 | R4 | 2016_0_4/63570 vs 2014_3_1/138308 → NON-CLONE
[1496/1920] 2026-07-05 18:26:40 | R4 | 2016_0_4/158305 vs 2015_0_3/41900 → NON-CLONE
[1497/1920] 2026-07-05 18:26:41 | R4 | 2016_0_4/142083 vs 2015_0_1/43660 → NON-CLONE
[1498/1920] 2026-07-05 18:26:43 | R4 | 2016_0_4/80717 vs 2013_0_2/91409 → NON-CLONE
[1499/1920] 2026-07-05 18:26:45 | R4 | 2016_0_4/139021 vs 2013_0_2/78034 → NON-CLONE
[1500/1920] 2026-07-05 18:26:46 | R4 | 2016_0_4/37736 vs 2015_0_3/72742 → NON-CLONE
[1501/1920] 2026-07-05 18:26:48 | R4 | 2016_1_1/15819 vs 2013_0_2/85165 → NON-CLONE
[1502/1920] 2026-07-05 18:26:50 | R4 | 2016_1_1/28201 vs 2013_0_2/78034 → NON-CLONE
[1503/1920] 2026-07-05 18:26:52 | R4 | 2016_1_1/22113 vs 2016_1_2/7956 → NON-CLONE
[1504/1920] 2026-07-05 18:26:54 | R4 | 2016_1_1/15421 vs 2016_2_1/193929 → NON-CLONE
[1505/1920] 2026-07-05 18:26:56 | R4 | 2016_1_1/31768 vs 2014_2_1/118416 → NON-CLONE
[1506/1920] 2026-07-05 18:26:58 | R4 | 2016_1_1/20829 vs 2013_0_2/85165 → NON-CLONE
[1507/1920] 2026-07-05 18:27:00 | R4 | 2016_1_1/3308 vs 2016_2_1/186531 → NON-CLONE
[1508/1920] 2026-07-05 18:27:02 | R4 | 2016_1_1/33316 vs 2013_0_3/74156 → NON-CLONE
[1509/1920] 2026-07-05 18:27:03 | R4 | 2016_1_1/14703 vs 2014_3_1/140281 → NON-CLONE
[1510/1920] 2026-07-05 18:27:05 | R4 | 2016_1_1/3735 vs 2013_0_2/85165 → NON-CLONE
[1511/1920] 2026-07-05 18:27:08 | R4 | 2016_1_1/18665 vs 2013_0_2/85165 → NON-CLONE
[1512/1920] 2026-07-05 18:27:10 | R4 | 2016_1_1/4557 vs 2015_0_1/106809 → NON-CLONE
[1513/1920] 2026-07-05 18:27:11 | R4 | 2016_1_2/23627 vs 2016_0_1/88781 → NON-CLONE
[1514/1920] 2026-07-05 18:27:12 | R4 | 2016_1_2/26561 vs 2013_1_1/37029 → NON-CLONE
[1515/1920] 2026-07-05 18:27:14 | R4 | 2016_1_2/21848 vs 2015_0_2/96440 → NON-CLONE
[1516/1920] 2026-07-05 18:27:16 | R4 | 2016_1_2/7905 vs 2013_0_2/44471 → NON-CLONE
[1517/1920] 2026-07-05 18:27:18 | R4 | 2016_1_2/22827 vs 2013_0_3/74156 → NON-CLONE
[1518/1920] 2026-07-05 18:27:20 | R4 | 2016_1_2/26565 vs 2016_0_1/113708 → NON-CLONE
[1519/1920] 2026-07-05 18:27:21 | R4 | 2016_1_2/30453 vs 2016_2_1/193717 → NON-CLONE
[1520/1920] 2026-07-05 18:27:23 | R4 | 2016_1_2/14745 vs 2015_0_3/18309 → NON-CLONE
[1521/1920] 2026-07-05 18:27:26 | R4 | 2016_1_2/7956 vs 2015_0_2/96440 → NON-CLONE
[1522/1920] 2026-07-05 18:27:29 | R4 | 2016_1_2/22155 vs 2014_3_1/139370 → NON-CLONE
[1523/1920] 2026-07-05 18:27:31 | R4 | 2016_1_2/21265 vs 2015_0_3/72742 → NON-CLONE
[1524/1920] 2026-07-05 18:27:33 | R4 | 2016_1_2/19133 vs 2015_0_1/86599 → NON-CLONE
[1525/1920] 2026-07-05 18:27:34 | R4 | 2016_2_1/201276 vs 2015_0_2/81081 → NON-CLONE
[1526/1920] 2026-07-05 18:27:36 | R4 | 2016_2_1/180026 vs 2016_0_1/143909 → NON-CLONE
[1527/1920] 2026-07-05 18:27:38 | R4 | 2016_2_1/193929 vs 2013_1_1/34507 → NON-CLONE
[1528/1920] 2026-07-05 18:27:39 | R4 | 2016_2_1/194349 vs 2015_0_3/103774 → NON-CLONE
[1529/1920] 2026-07-05 18:27:41 | R4 | 2016_2_1/186531 vs 2016_1_1/15819 → NON-CLONE
[1530/1920] 2026-07-05 18:27:43 | R4 | 2016_2_1/179503 vs 2015_0_3/18309 → NON-CLONE
[1531/1920] 2026-07-05 18:27:46 | R4 | 2016_2_1/185295 vs 2013_0_3/108834 → NON-CLONE
[1532/1920] 2026-07-05 18:27:47 | R4 | 2016_2_1/196651 vs 2013_0_1/126886 → NON-CLONE
[1533/1920] 2026-07-05 18:27:49 | R4 | 2016_2_1/182378 vs 2016_1_1/15819 → NON-CLONE
[1534/1920] 2026-07-05 18:27:51 | R4 | 2016_2_1/198100 vs 2013_0_3/51164 → NON-CLONE
[1535/1920] 2026-07-05 18:27:54 | R4 | 2016_2_1/193717 vs 2013_0_3/108834 → NON-CLONE
[1536/1920] 2026-07-05 18:27:55 | R4 | 2016_2_1/200006 vs 2015_0_1/47939 → NON-CLONE
Round 4 done → results_gcj_crosslang/CodeLlama-7b-Instruct-hf/results_codellama__CodeLlama-7b-Instruct-hf_round4.csv
--- Round 5/5 (0 done, 384 remaining) ---
[1537/1920] 2026-07-05 18:27:57 | R5 | 2013_0_1/103399 vs 2013_0_1/99825 → CLONE
[1538/1920] 2026-07-05 18:28:00 | R5 | 2013_0_1/99825 vs 2013_0_1/125888 → CLONE
[1539/1920] 2026-07-05 18:28:02 | R5 | 2013_0_1/125888 vs 2013_0_1/84842 → CLONE
[1540/1920] 2026-07-05 18:28:04 | R5 | 2013_0_1/84842 vs 2013_0_1/103399 → CLONE
[1541/1920] 2026-07-05 18:28:08 | R5 | 2013_0_1/49244 vs 2013_0_1/98087 → CLONE
[1542/1920] 2026-07-05 18:28:11 | R5 | 2013_0_1/98087 vs 2013_0_1/91336 → CLONE
[1543/1920] 2026-07-05 18:28:13 | R5 | 2013_0_1/91336 vs 2013_0_1/102913 → CLONE
[1544/1920] 2026-07-05 18:28:14 | R5 | 2013_0_1/102913 vs 2013_0_1/49244 → CLONE
[1545/1920] 2026-07-05 18:28:16 | R5 | 2013_0_1/126886 vs 2013_0_1/72071 → CLONE
[1546/1920] 2026-07-05 18:28:20 | R5 | 2013_0_1/72071 vs 2013_0_1/70537 → CLONE
[1547/1920] 2026-07-05 18:28:22 | R5 | 2013_0_1/70537 vs 2013_0_1/127485 → CLONE
[1548/1920] 2026-07-05 18:28:23 | R5 | 2013_0_1/127485 vs 2013_0_1/126886 → CLONE
[1549/1920] 2026-07-05 18:28:26 | R5 | 2013_0_2/95524 vs 2013_0_2/83774 → CLONE
[1550/1920] 2026-07-05 18:28:28 | R5 | 2013_0_2/83774 vs 2013_0_2/78034 → CLONE
[1551/1920] 2026-07-05 18:28:30 | R5 | 2013_0_2/78034 vs 2013_0_2/71957 → CLONE
[1552/1920] 2026-07-05 18:28:31 | R5 | 2013_0_2/71957 vs 2013_0_2/95524 → CLONE
[1553/1920] 2026-07-05 18:28:34 | R5 | 2013_0_2/44471 vs 2013_0_2/140779 → CLONE
[1554/1920] 2026-07-05 18:28:36 | R5 | 2013_0_2/140779 vs 2013_0_2/122219 → CLONE
[1555/1920] 2026-07-05 18:28:38 | R5 | 2013_0_2/122219 vs 2013_0_2/96711 → CLONE
[1556/1920] 2026-07-05 18:28:40 | R5 | 2013_0_2/96711 vs 2013_0_2/44471 → CLONE
[1557/1920] 2026-07-05 18:28:43 | R5 | 2013_0_2/55421 vs 2013_0_2/91409 → CLONE
[1558/1920] 2026-07-05 18:28:45 | R5 | 2013_0_2/91409 vs 2013_0_2/85165 → CLONE
[1559/1920] 2026-07-05 18:28:46 | R5 | 2013_0_2/85165 vs 2013_0_2/68303 → CLONE
[1560/1920] 2026-07-05 18:28:49 | R5 | 2013_0_2/68303 vs 2013_0_2/55421 → CLONE
[1561/1920] 2026-07-05 18:28:50 | R5 | 2013_0_3/108834 vs 2013_0_3/102625 → CLONE
[1562/1920] 2026-07-05 18:28:53 | R5 | 2013_0_3/102625 vs 2013_0_3/102207 → CLONE
[1563/1920] 2026-07-05 18:28:54 | R5 | 2013_0_3/102207 vs 2013_0_3/89287 → CLONE
[1564/1920] 2026-07-05 18:28:57 | R5 | 2013_0_3/89287 vs 2013_0_3/108834 → CLONE
[1565/1920] 2026-07-05 18:28:58 | R5 | 2013_0_3/59317 vs 2013_0_3/81195 → CLONE
[1566/1920] 2026-07-05 18:29:00 | R5 | 2013_0_3/81195 vs 2013_0_3/51164 → CLONE
[1567/1920] 2026-07-05 18:29:02 | R5 | 2013_0_3/51164 vs 2013_0_3/92037 → CLONE
[1568/1920] 2026-07-05 18:29:03 | R5 | 2013_0_3/92037 vs 2013_0_3/59317 → CLONE
[1569/1920] 2026-07-05 18:29:06 | R5 | 2013_0_3/74156 vs 2013_0_3/53348 → CLONE
[1570/1920] 2026-07-05 18:29:08 | R5 | 2013_0_3/53348 vs 2013_0_3/70289 → CLONE
[1571/1920] 2026-07-05 18:29:10 | R5 | 2013_0_3/70289 vs 2013_0_3/132829 → CLONE
[1572/1920] 2026-07-05 18:29:12 | R5 | 2013_0_3/132829 vs 2013_0_3/74156 → CLONE
[1573/1920] 2026-07-05 18:29:14 | R5 | 2013_1_1/42047 vs 2013_1_1/28766 → CLONE
[1574/1920] 2026-07-05 18:29:16 | R5 | 2013_1_1/28766 vs 2013_1_1/37029 → CLONE
[1575/1920] 2026-07-05 18:29:18 | R5 | 2013_1_1/37029 vs 2013_1_1/34507 → CLONE
[1576/1920] 2026-07-05 18:29:20 | R5 | 2013_1_1/34507 vs 2013_1_1/42047 → CLONE
[1577/1920] 2026-07-05 18:29:22 | R5 | 2013_1_1/30835 vs 2013_1_1/30228 → CLONE
[1578/1920] 2026-07-05 18:29:24 | R5 | 2013_1_1/30228 vs 2013_1_1/32497 → CLONE
[1579/1920] 2026-07-05 18:29:25 | R5 | 2013_1_1/32497 vs 2013_1_1/39026 → CLONE
[1580/1920] 2026-07-05 18:29:27 | R5 | 2013_1_1/39026 vs 2013_1_1/30835 → CLONE
[1581/1920] 2026-07-05 18:29:29 | R5 | 2013_1_1/32414 vs 2013_1_1/30618 → CLONE
[1582/1920] 2026-07-05 18:29:31 | R5 | 2013_1_1/30618 vs 2013_1_1/30519 → CLONE
[1583/1920] 2026-07-05 18:29:32 | R5 | 2013_1_1/30519 vs 2013_1_1/31779 → CLONE
[1584/1920] 2026-07-05 18:29:34 | R5 | 2013_1_1/31779 vs 2013_1_1/32414 → CLONE
[1585/1920] 2026-07-05 18:29:36 | R5 | 2014_2_1/115757 vs 2014_2_1/131278 → CLONE
[1586/1920] 2026-07-05 18:29:38 | R5 | 2014_2_1/131278 vs 2014_2_1/128920 → CLONE
[1587/1920] 2026-07-05 18:29:40 | R5 | 2014_2_1/128920 vs 2014_2_1/118754 → CLONE
[1588/1920] 2026-07-05 18:29:42 | R5 | 2014_2_1/118754 vs 2014_2_1/115757 → CLONE
[1589/1920] 2026-07-05 18:29:44 | R5 | 2014_2_1/129296 vs 2014_2_1/119165 → CLONE
[1590/1920] 2026-07-05 18:29:48 | R5 | 2014_2_1/119165 vs 2014_2_1/118416 → CLONE
[1591/1920] 2026-07-05 18:29:49 | R5 | 2014_2_1/118416 vs 2014_2_1/116147 → CLONE
[1592/1920] 2026-07-05 18:29:51 | R5 | 2014_2_1/116147 vs 2014_2_1/129296 → CLONE
[1593/1920] 2026-07-05 18:29:53 | R5 | 2014_2_1/131873 vs 2014_2_1/118489 → CLONE
[1594/1920] 2026-07-05 18:29:56 | R5 | 2014_2_1/118489 vs 2014_2_1/121201 → CLONE
[1595/1920] 2026-07-05 18:29:58 | R5 | 2014_2_1/121201 vs 2014_2_1/114208 → CLONE
[1596/1920] 2026-07-05 18:29:59 | R5 | 2014_2_1/114208 vs 2014_2_1/131873 → CLONE
[1597/1920] 2026-07-05 18:30:02 | R5 | 2014_3_1/135560 vs 2014_3_1/138308 → CLONE
[1598/1920] 2026-07-05 18:30:04 | R5 | 2014_3_1/138308 vs 2014_3_1/139209 → CLONE
[1599/1920] 2026-07-05 18:30:06 | R5 | 2014_3_1/139209 vs 2014_3_1/142092 → CLONE
[1600/1920] 2026-07-05 18:30:08 | R5 | 2014_3_1/142092 vs 2014_3_1/135560 → CLONE
[1601/1920] 2026-07-05 18:30:10 | R5 | 2014_3_1/138333 vs 2014_3_1/134611 → CLONE
[1602/1920] 2026-07-05 18:30:11 | R5 | 2014_3_1/134611 vs 2014_3_1/139370 → CLONE
[1603/1920] 2026-07-05 18:30:13 | R5 | 2014_3_1/139370 vs 2014_3_1/134295 → CLONE
[1604/1920] 2026-07-05 18:30:15 | R5 | 2014_3_1/134295 vs 2014_3_1/138333 → CLONE
[1605/1920] 2026-07-05 18:30:17 | R5 | 2014_3_1/140281 vs 2014_3_1/132142 → CLONE
[1606/1920] 2026-07-05 18:30:19 | R5 | 2014_3_1/132142 vs 2014_3_1/143074 → CLONE
[1607/1920] 2026-07-05 18:30:21 | R5 | 2014_3_1/143074 vs 2014_3_1/132975 → CLONE
[1608/1920] 2026-07-05 18:30:23 | R5 | 2014_3_1/132975 vs 2014_3_1/140281 → CLONE
[1609/1920] 2026-07-05 18:30:26 | R5 | 2015_0_1/47939 vs 2015_0_1/44230 → CLONE
[1610/1920] 2026-07-05 18:30:28 | R5 | 2015_0_1/44230 vs 2015_0_1/106809 → CLONE
[1611/1920] 2026-07-05 18:30:30 | R5 | 2015_0_1/106809 vs 2015_0_1/25955 → CLONE
[1612/1920] 2026-07-05 18:30:31 | R5 | 2015_0_1/25955 vs 2015_0_1/47939 → CLONE
[1613/1920] 2026-07-05 18:30:33 | R5 | 2015_0_1/43660 vs 2015_0_1/64620 → CLONE
[1614/1920] 2026-07-05 18:30:35 | R5 | 2015_0_1/64620 vs 2015_0_1/86599 → CLONE
[1615/1920] 2026-07-05 18:30:37 | R5 | 2015_0_1/86599 vs 2015_0_1/28465 → CLONE
[1616/1920] 2026-07-05 18:30:38 | R5 | 2015_0_1/28465 vs 2015_0_1/43660 → CLONE
[1617/1920] 2026-07-05 18:30:40 | R5 | 2015_0_1/100718 vs 2015_0_1/65110 → CLONE
[1618/1920] 2026-07-05 18:30:41 | R5 | 2015_0_1/65110 vs 2015_0_1/60803 → CLONE
[1619/1920] 2026-07-05 18:30:43 | R5 | 2015_0_1/60803 vs 2015_0_1/96593 → CLONE
[1620/1920] 2026-07-05 18:30:44 | R5 | 2015_0_1/96593 vs 2015_0_1/100718 → CLONE
[1621/1920] 2026-07-05 18:30:46 | R5 | 2015_0_2/91000 vs 2015_0_2/96440 → CLONE
[1622/1920] 2026-07-05 18:30:47 | R5 | 2015_0_2/96440 vs 2015_0_2/36519 → CLONE
[1623/1920] 2026-07-05 18:30:49 | R5 | 2015_0_2/36519 vs 2015_0_2/103402 → CLONE
[1624/1920] 2026-07-05 18:30:50 | R5 | 2015_0_2/103402 vs 2015_0_2/91000 → CLONE
[1625/1920] 2026-07-05 18:30:53 | R5 | 2015_0_2/21812 vs 2015_0_2/88257 → CLONE
[1626/1920] 2026-07-05 18:30:54 | R5 | 2015_0_2/88257 vs 2015_0_2/81081 → CLONE
[1627/1920] 2026-07-05 18:30:56 | R5 | 2015_0_2/81081 vs 2015_0_2/102321 → CLONE
[1628/1920] 2026-07-05 18:30:58 | R5 | 2015_0_2/102321 vs 2015_0_2/21812 → CLONE
[1629/1920] 2026-07-05 18:31:00 | R5 | 2015_0_2/40957 vs 2015_0_2/38840 → CLONE
[1630/1920] 2026-07-05 18:31:01 | R5 | 2015_0_2/38840 vs 2015_0_2/100159 → CLONE
[1631/1920] 2026-07-05 18:31:03 | R5 | 2015_0_2/100159 vs 2015_0_2/55775 → CLONE
[1632/1920] 2026-07-05 18:31:05 | R5 | 2015_0_2/55775 vs 2015_0_2/40957 → CLONE
[1633/1920] 2026-07-05 18:31:07 | R5 | 2015_0_3/42051 vs 2015_0_3/41900 → CLONE
[1634/1920] 2026-07-05 18:31:10 | R5 | 2015_0_3/41900 vs 2015_0_3/103585 → CLONE
[1635/1920] 2026-07-05 18:31:12 | R5 | 2015_0_3/103585 vs 2015_0_3/19800 → CLONE
[1636/1920] 2026-07-05 18:31:14 | R5 | 2015_0_3/19800 vs 2015_0_3/42051 → CLONE
[1637/1920] 2026-07-05 18:31:16 | R5 | 2015_0_3/47513 vs 2015_0_3/49764 → CLONE
[1638/1920] 2026-07-05 18:31:18 | R5 | 2015_0_3/49764 vs 2015_0_3/103774 → CLONE
