Loaded 400 pairs from gcj_java_clones/pairs.csv × 5 round(s) = 2000 total (0 already done, 2000 remaining)
GGUF base: QuantFactory/CodeLlama-7b-Instruct-hf-GGUF::CodeLlama-7b-Instruct-hf.Q4_K_M.gguf
LoRA adapter: finetune_models/codellama-7b-aizu-qlora-F16.gguf
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
Model 'gguf_lora' loaded. Starting inference...
--- Round 1/5 (0 done, 400 remaining) ---
[1/2000] 2026-07-19 14:25:51 | R1 | 2013_0_1/84294 vs 2013_0_1/58633 → CLONE
[240/2000] 2026-07-19 14:28:20 | R1 | 2013_1_1/30305 vs 2014_0_3/27551 → NON-CLONE
[241/2000] 2026-07-19 14:28:21 | R1 | 2014_0_2/107403 vs 2016_0_2/88861 → NON-CLONE
[242/2000] 2026-07-19 14:28:21 | R1 | 2014_0_2/107403 vs 2016_3_1/218815 → NON-CLONE
[243/2000] 2026-07-19 14:28:22 | R1 | 2014_0_2/107403 vs 2014_3_1/137264 → NON-CLONE
[244/2000] 2026-07-19 14:28:22 | R1 | 2014_0_2/107403 vs 2014_0_3/108079 → NON-CLONE
[245/2000] 2026-07-19 14:28:23 | R1 | 2014_0_2/81302 vs 2015_1_1/115055 → NON-CLONE
[246/2000] 2026-07-19 14:28:23 | R1 | 2014_0_2/81302 vs 2015_0_3/62582 → NON-CLONE
[247/2000] 2026-07-19 14:28:24 | R1 | 2014_0_2/81302 vs 2014_3_1/138529 → NON-CLONE
[248/2000] 2026-07-19 14:28:24 | R1 | 2014_0_2/27351 vs 2016_1_2/31984 → NON-CLONE
[249/2000] 2026-07-19 14:28:25 | R1 | 2014_0_2/27351 vs 2016_2_1/193269 → NON-CLONE
[250/2000] 2026-07-19 14:28:25 | R1 | 2014_0_2/41018 vs 2016_0_4/129913 → NON-CLONE
[251/2000] 2026-07-19 14:28:26 | R1 | 2014_0_3/108079 vs 2014_2_1/126555 → NON-CLONE
[252/2000] 2026-07-19 14:28:27 | R1 | 2014_0_3/108079 vs 2016_2_1/187476 → NON-CLONE
[253/2000] 2026-07-19 14:28:27 | R1 | 2014_0_3/108079 vs 2015_0_2/32722 → NON-CLONE
[254/2000] 2026-07-19 14:28:28 | R1 | 2014_0_3/108079 vs 2013_0_2/55421 → NON-CLONE
[255/2000] 2026-07-19 14:28:29 | R1 | 2014_0_3/27551 vs 2014_2_1/125050 → NON-CLONE
[256/2000] 2026-07-19 14:28:29 | R1 | 2014_0_3/27551 vs 2013_0_1/124226 → NON-CLONE
[257/2000] 2026-07-19 14:28:30 | R1 | 2014_0_3/27551 vs 2015_0_2/34257 → NON-CLONE
[258/2000] 2026-07-19 14:28:31 | R1 | 2014_0_3/99421 vs 2015_0_4/96734 → NON-CLONE
[259/2000] 2026-07-19 14:28:32 | R1 | 2014_0_3/99421 vs 2014_3_1/138529 → NON-CLONE
[260/2000] 2026-07-19 14:28:34 | R1 | 2014_0_3/22792 vs 2013_0_2/90919 → NON-CLONE
[261/2000] 2026-07-19 14:28:35 | R1 | 2014_2_1/124976 vs 2014_0_3/99421 → NON-CLONE
[262/2000] 2026-07-19 14:28:36 | R1 | 2014_2_1/124976 vs 2016_0_4/58218 → NON-CLONE
[263/2000] 2026-07-19 14:28:36 | R1 | 2014_2_1/124976 vs 2016_3_1/211583 → NON-CLONE
[264/2000] 2026-07-19 14:28:37 | R1 | 2014_2_1/124976 vs 2015_0_2/34257 → NON-CLONE
[265/2000] 2026-07-19 14:28:38 | R1 | 2014_2_1/115332 vs 2014_0_3/99421 → NON-CLONE
[266/2000] 2026-07-19 14:28:40 | R1 | 2014_2_1/115332 vs 2016_1_2/19093 → NON-CLONE
[267/2000] 2026-07-19 14:28:40 | R1 | 2014_2_1/115332 vs 2016_0_1/55901 → NON-CLONE
[268/2000] 2026-07-19 14:28:41 | R1 | 2014_2_1/119554 vs 2015_0_4/107149 → NON-CLONE
[269/2000] 2026-07-19 14:28:41 | R1 | 2014_2_1/119554 vs 2016_1_2/20611 → NON-CLONE
[270/2000] 2026-07-19 14:28:42 | R1 | 2014_2_1/126555 vs 2015_1_1/124925 → NON-CLONE
[271/2000] 2026-07-19 14:28:43 | R1 | 2014_3_1/141827 vs 2013_1_1/30305 → NON-CLONE
[272/2000] 2026-07-19 14:28:44 | R1 | 2014_3_1/141827 vs 2014_2_1/126555 → NON-CLONE
[273/2000] 2026-07-19 14:28:44 | R1 | 2014_3_1/141827 vs 2013_1_1/30610 → NON-CLONE
[274/2000] 2026-07-19 14:28:45 | R1 | 2014_3_1/141827 vs 2014_2_1/115332 → NON-CLONE
[275/2000] 2026-07-19 14:28:46 | R1 | 2014_3_1/137264 vs 2016_0_4/129913 → NON-CLONE
[276/2000] 2026-07-19 14:28:46 | R1 | 2014_3_1/137264 vs 2016_0_2/88861 → NON-CLONE
[277/2000] 2026-07-19 14:28:47 | R1 | 2014_3_1/137264 vs 2014_2_1/126555 → NON-CLONE
[278/2000] 2026-07-19 14:28:47 | R1 | 2014_3_1/138894 vs 2016_0_4/138317 → NON-CLONE
[279/2000] 2026-07-19 14:28:48 | R1 | 2014_3_1/138894 vs 2015_0_4/77477 → NON-CLONE
[280/2000] 2026-07-19 14:28:48 | R1 | 2014_3_1/136615 vs 2016_0_4/138317 → NON-CLONE
[281/2000] 2026-07-19 14:28:49 | R1 | 2015_0_1/79967 vs 2015_0_4/96734 → NON-CLONE
[282/2000] 2026-07-19 14:28:49 | R1 | 2015_0_1/79967 vs 2015_0_3/88073 → NON-CLONE
[283/2000] 2026-07-19 14:28:52 | R1 | 2015_0_1/79967 vs 2014_0_3/22792 → NON-CLONE
[284/2000] 2026-07-19 14:28:52 | R1 | 2015_0_1/79967 vs 2013_1_1/30610 → NON-CLONE
[285/2000] 2026-07-19 14:28:53 | R1 | 2015_0_1/35102 vs 2016_0_2/68074 → NON-CLONE
[286/2000] 2026-07-19 14:28:53 | R1 | 2015_0_1/35102 vs 2016_0_1/55901 → NON-CLONE
[287/2000] 2026-07-19 14:28:54 | R1 | 2015_0_1/35102 vs 2013_0_3/94901 → NON-CLONE
[288/2000] 2026-07-19 14:28:54 | R1 | 2015_0_1/68106 vs 2013_0_2/44471 → NON-CLONE
[289/2000] 2026-07-19 14:28:55 | R1 | 2015_0_1/68106 vs 2013_0_3/83531 → NON-CLONE
[290/2000] 2026-07-19 14:28:56 | R1 | 2015_0_1/65869 vs 2013_1_1/40715 → NON-CLONE
[291/2000] 2026-07-19 14:28:56 | R1 | 2015_0_2/34257 vs 2016_1_2/8152 → NON-CLONE
[292/2000] 2026-07-19 14:28:56 | R1 | 2015_0_2/34257 vs 2014_0_2/107403 → NON-CLONE
[293/2000] 2026-07-19 14:28:57 | R1 | 2015_0_2/34257 vs 2016_2_1/187476 → NON-CLONE
[294/2000] 2026-07-19 14:28:57 | R1 | 2015_0_2/34257 vs 2015_0_4/77477 → NON-CLONE
[295/2000] 2026-07-19 14:28:58 | R1 | 2015_0_2/32722 vs 2016_1_1/14479 → NON-CLONE
[296/2000] 2026-07-19 14:28:59 | R1 | 2015_0_2/32722 vs 2013_0_2/90919 → NON-CLONE
[297/2000] 2026-07-19 14:28:59 | R1 | 2015_0_2/32722 vs 2015_0_3/107238 → NON-CLONE
[298/2000] 2026-07-19 14:29:00 | R1 | 2015_0_2/77145 vs 2015_0_3/62582 → NON-CLONE
[299/2000] 2026-07-19 14:29:00 | R1 | 2015_0_2/77145 vs 2016_1_1/14479 → NON-CLONE
[300/2000] 2026-07-19 14:29:01 | R1 | 2015_0_2/72707 vs 2015_1_1/115055 → NON-CLONE
[301/2000] 2026-07-19 14:29:02 | R1 | 2015_0_3/74464 vs 2016_0_2/125812 → NON-CLONE
[302/2000] 2026-07-19 14:29:02 | R1 | 2015_0_3/74464 vs 2014_2_1/119554 → NON-CLONE
[303/2000] 2026-07-19 14:29:03 | R1 | 2015_0_3/74464 vs 2016_0_4/100472 → NON-CLONE
[304/2000] 2026-07-19 14:29:04 | R1 | 2015_0_3/74464 vs 2013_0_1/58633 → NON-CLONE
[305/2000] 2026-07-19 14:29:04 | R1 | 2015_0_3/88073 vs 2016_2_1/187476 → NON-CLONE
[306/2000] 2026-07-19 14:29:05 | R1 | 2015_0_3/88073 vs 2016_3_1/210871 → NON-CLONE
[307/2000] 2026-07-19 14:29:06 | R1 | 2015_0_3/88073 vs 2013_0_3/83531 → NON-CLONE
[308/2000] 2026-07-19 14:29:06 | R1 | 2015_0_3/21597 vs 2016_2_1/187476 → NON-CLONE
[309/2000] 2026-07-19 14:29:07 | R1 | 2015_0_3/21597 vs 2016_0_2/88861 → NON-CLONE
[310/2000] 2026-07-19 14:29:08 | R1 | 2015_0_3/62582 vs 2014_2_1/125050 → NON-CLONE
[311/2000] 2026-07-19 14:29:08 | R1 | 2015_0_4/107149 vs 2016_1_2/20611 → NON-CLONE
[312/2000] 2026-07-19 14:29:09 | R1 | 2015_0_4/107149 vs 2015_0_1/65869 → NON-CLONE
[313/2000] 2026-07-19 14:29:09 | R1 | 2015_0_4/107149 vs 2013_0_3/83531 → NON-CLONE
[314/2000] 2026-07-19 14:29:10 | R1 | 2015_0_4/107149 vs 2014_3_1/138894 → NON-CLONE
[315/2000] 2026-07-19 14:29:10 | R1 | 2015_0_4/96734 vs 2015_1_1/127730 → NON-CLONE
[316/2000] 2026-07-19 14:29:11 | R1 | 2015_0_4/96734 vs 2014_0_2/107403 → NON-CLONE
[317/2000] 2026-07-19 14:29:11 | R1 | 2015_0_4/96734 vs 2015_1_1/124925 → NON-CLONE
[318/2000] 2026-07-19 14:29:12 | R1 | 2015_0_4/79014 vs 2013_0_1/84294 → NON-CLONE
[319/2000] 2026-07-19 14:29:12 | R1 | 2015_0_4/79014 vs 2016_3_1/210871 → NON-CLONE
[320/2000] 2026-07-19 14:29:13 | R1 | 2015_0_4/21673 vs 2016_3_1/210871 → NON-CLONE
[321/2000] 2026-07-19 14:29:13 | R1 | 2015_1_1/127730 vs 2014_2_1/126555 → NON-CLONE
[322/2000] 2026-07-19 14:29:14 | R1 | 2015_1_1/127730 vs 2016_0_1/72044 → NON-CLONE
[323/2000] 2026-07-19 14:29:14 | R1 | 2015_1_1/127730 vs 2014_0_2/27351 → NON-CLONE
[324/2000] 2026-07-19 14:29:15 | R1 | 2015_1_1/127730 vs 2016_0_1/72044 → NON-CLONE
[325/2000] 2026-07-19 14:29:15 | R1 | 2015_1_1/114491 vs 2013_0_3/118052 → NON-CLONE
[326/2000] 2026-07-19 14:29:16 | R1 | 2015_1_1/114491 vs 2016_1_2/8152 → NON-CLONE
[327/2000] 2026-07-19 14:29:16 | R1 | 2015_1_1/114491 vs 2014_3_1/136615 → NON-CLONE
[328/2000] 2026-07-19 14:29:17 | R1 | 2015_1_1/125935 vs 2016_1_2/31984 → NON-CLONE
[329/2000] 2026-07-19 14:29:17 | R1 | 2015_1_1/125935 vs 2016_0_1/72044 → NON-CLONE
[330/2000] 2026-07-19 14:29:18 | R1 | 2015_1_1/124925 vs 2016_1_1/8299 → NON-CLONE
[331/2000] 2026-07-19 14:29:18 | R1 | 2016_0_1/60475 vs 2014_0_3/108079 → NON-CLONE
[332/2000] 2026-07-19 14:29:19 | R1 | 2016_0_1/60475 vs 2013_1_1/40715 → NON-CLONE
[333/2000] 2026-07-19 14:29:19 | R1 | 2016_0_1/60475 vs 2015_0_2/77145 → NON-CLONE
[334/2000] 2026-07-19 14:29:20 | R1 | 2016_0_1/60475 vs 2014_0_2/107403 → NON-CLONE
[335/2000] 2026-07-19 14:29:20 | R1 | 2016_0_1/69477 vs 2016_0_2/162423 → NON-CLONE
[336/2000] 2026-07-19 14:29:21 | R1 | 2016_0_1/69477 vs 2016_0_2/125812 → NON-CLONE
[337/2000] 2026-07-19 14:29:21 | R1 | 2016_0_1/69477 vs 2013_0_1/84294 → NON-CLONE
[338/2000] 2026-07-19 14:29:22 | R1 | 2016_0_1/123558 vs 2016_1_1/14479 → NON-CLONE
[339/2000] 2026-07-19 14:29:22 | R1 | 2016_0_1/123558 vs 2015_0_1/35102 → NON-CLONE
[340/2000] 2026-07-19 14:29:23 | R1 | 2016_0_1/55901 vs 2015_1_1/125935 → NON-CLONE
[341/2000] 2026-07-19 14:29:23 | R1 | 2016_0_2/68074 vs 2013_0_1/124149 → NON-CLONE
[342/2000] 2026-07-19 14:29:24 | R1 | 2016_0_2/68074 vs 2013_0_3/83531 → NON-CLONE
[343/2000] 2026-07-19 14:29:24 | R1 | 2016_0_2/68074 vs 2015_0_2/32722 → NON-CLONE
[344/2000] 2026-07-19 14:29:25 | R1 | 2016_0_2/68074 vs 2014_3_1/138529 → NON-CLONE
[345/2000] 2026-07-19 14:29:26 | R1 | 2016_0_2/150691 vs 2014_2_1/124976 → NON-CLONE
[346/2000] 2026-07-19 14:29:26 | R1 | 2016_0_2/150691 vs 2013_0_2/55421 → NON-CLONE
[347/2000] 2026-07-19 14:29:27 | R1 | 2016_0_2/150691 vs 2014_2_1/124976 → NON-CLONE
[348/2000] 2026-07-19 14:29:27 | R1 | 2016_0_2/125812 vs 2016_0_4/58218 → NON-CLONE
[349/2000] 2026-07-19 14:29:28 | R1 | 2016_0_2/125812 vs 2013_0_3/55548 → NON-CLONE
[350/2000] 2026-07-19 14:29:29 | R1 | 2016_0_2/88861 vs 2013_0_3/55548 → NON-CLONE
[351/2000] 2026-07-19 14:29:29 | R1 | 2016_0_4/100472 vs 2016_3_1/218815 → NON-CLONE
[352/2000] 2026-07-19 14:29:30 | R1 | 2016_0_4/100472 vs 2015_1_1/125935 → NON-CLONE
[353/2000] 2026-07-19 14:29:30 | R1 | 2016_0_4/100472 vs 2013_0_2/90919 → NON-CLONE
[354/2000] 2026-07-19 14:29:31 | R1 | 2016_0_4/100472 vs 2016_0_1/55901 → NON-CLONE
[355/2000] 2026-07-19 14:29:32 | R1 | 2016_0_4/129913 vs 2013_1_1/30788 → NON-CLONE
[356/2000] 2026-07-19 14:29:32 | R1 | 2016_0_4/129913 vs 2013_1_1/30788 → NON-CLONE
[357/2000] 2026-07-19 14:29:32 | R1 | 2016_0_4/129913 vs 2016_1_2/30007 → NON-CLONE
[358/2000] 2026-07-19 14:29:33 | R1 | 2016_0_4/58218 vs 2015_1_1/127730 → NON-CLONE
[359/2000] 2026-07-19 14:29:33 | R1 | 2016_0_4/58218 vs 2016_0_2/68074 → NON-CLONE
[360/2000] 2026-07-19 14:29:34 | R1 | 2016_0_4/63729 vs 2014_0_2/81302 → NON-CLONE
[361/2000] 2026-07-19 14:29:35 | R1 | 2016_1_1/1153 vs 2014_2_1/126555 → NON-CLONE
[362/2000] 2026-07-19 14:29:35 | R1 | 2016_1_1/1153 vs 2016_0_1/123558 → NON-CLONE
[363/2000] 2026-07-19 14:29:36 | R1 | 2016_1_1/1153 vs 2016_0_4/58218 → NON-CLONE
[364/2000] 2026-07-19 14:29:36 | R1 | 2016_1_1/1153 vs 2015_0_3/107238 → NON-CLONE
[365/2000] 2026-07-19 14:29:37 | R1 | 2016_1_1/14479 vs 2014_0_3/99421 → NON-CLONE
[366/2000] 2026-07-19 14:29:38 | R1 | 2016_1_1/14479 vs 2016_0_1/72044 → NON-CLONE
[367/2000] 2026-07-19 14:29:38 | R1 | 2016_1_1/14479 vs 2016_3_1/218815 → NON-CLONE
[368/2000] 2026-07-19 14:29:39 | R1 | 2016_1_1/8299 vs 2016_2_1/193269 → NON-CLONE
[369/2000] 2026-07-19 14:29:39 | R1 | 2016_1_1/8299 vs 2014_0_3/108079 → NON-CLONE
[370/2000] 2026-07-19 14:29:40 | R1 | 2016_1_1/29796 vs 2016_3_1/211583 → NON-CLONE
[371/2000] 2026-07-19 14:29:40 | R1 | 2016_1_2/8152 vs 2014_3_1/138529 → NON-CLONE
[372/2000] 2026-07-19 14:29:41 | R1 | 2016_1_2/8152 vs 2015_0_3/88073 → NON-CLONE
[373/2000] 2026-07-19 14:29:42 | R1 | 2016_1_2/8152 vs 2016_2_1/197689 → NON-CLONE
[374/2000] 2026-07-19 14:29:42 | R1 | 2016_1_2/8152 vs 2016_1_1/29796 → NON-CLONE
[375/2000] 2026-07-19 14:29:43 | R1 | 2016_1_2/31984 vs 2015_0_2/77145 → NON-CLONE
[376/2000] 2026-07-19 14:29:43 | R1 | 2016_1_2/31984 vs 2015_0_4/96734 → NON-CLONE
[377/2000] 2026-07-19 14:29:44 | R1 | 2016_1_2/31984 vs 2016_0_1/69477 → NON-CLONE
[378/2000] 2026-07-19 14:29:44 | R1 | 2016_1_2/20611 vs 2015_0_4/79014 → NON-CLONE
[379/2000] 2026-07-19 14:29:44 | R1 | 2016_1_2/20611 vs 2013_1_1/35305 → NON-CLONE
[380/2000] 2026-07-19 14:29:46 | R1 | 2016_1_2/19093 vs 2014_2_1/115332 → NON-CLONE
[381/2000] 2026-07-19 14:29:49 | R1 | 2016_2_1/197689 vs 2014_0_3/22792 → NON-CLONE
[382/2000] 2026-07-19 14:29:50 | R1 | 2016_2_1/197689 vs 2013_0_2/90919 → NON-CLONE
[383/2000] 2026-07-19 14:29:50 | R1 | 2016_2_1/197689 vs 2015_0_1/65869 → NON-CLONE
[384/2000] 2026-07-19 14:29:51 | R1 | 2016_2_1/197689 vs 2013_0_1/124149 → NON-CLONE
[385/2000] 2026-07-19 14:29:51 | R1 | 2016_2_1/192495 vs 2016_0_4/100472 → NON-CLONE
[386/2000] 2026-07-19 14:29:52 | R1 | 2016_2_1/192495 vs 2016_0_2/68074 → NON-CLONE
[387/2000] 2026-07-19 14:29:52 | R1 | 2016_2_1/192495 vs 2014_0_3/71973 → NON-CLONE
[388/2000] 2026-07-19 14:29:53 | R1 | 2016_2_1/187476 vs 2016_0_4/100472 → NON-CLONE
[389/2000] 2026-07-19 14:29:56 | R1 | 2016_2_1/187476 vs 2014_0_3/22792 → NON-CLONE
[390/2000] 2026-07-19 14:29:56 | R1 | 2016_2_1/193269 vs 2013_0_1/84294 → NON-CLONE
[391/2000] 2026-07-19 14:29:57 | R1 | 2016_3_1/205670 vs 2013_0_2/114653 → NON-CLONE
[392/2000] 2026-07-19 14:29:57 | R1 | 2016_3_1/205670 vs 2016_2_1/197689 → NON-CLONE
[393/2000] 2026-07-19 14:29:58 | R1 | 2016_3_1/205670 vs 2016_1_1/1153 → NON-CLONE
[394/2000] 2026-07-19 14:29:58 | R1 | 2016_3_1/205670 vs 2013_0_2/55421 → NON-CLONE
[395/2000] 2026-07-19 14:29:59 | R1 | 2016_3_1/211583 vs 2014_0_3/71973 → NON-CLONE
[396/2000] 2026-07-19 14:30:00 | R1 | 2016_3_1/211583 vs 2013_0_2/90919 → NON-CLONE
[397/2000] 2026-07-19 14:30:00 | R1 | 2016_3_1/211583 vs 2013_0_1/124226 → NON-CLONE
[398/2000] 2026-07-19 14:30:01 | R1 | 2016_3_1/210871 vs 2015_0_1/68106 → NON-CLONE
[399/2000] 2026-07-19 14:30:01 | R1 | 2016_3_1/210871 vs 2013_0_2/114653 → NON-CLONE
[400/2000] 2026-07-19 14:30:02 | R1 | 2016_3_1/218815 vs 2016_0_1/60475 → NON-CLONE
Round 1 done → results_gcj_java/CodeLlama-7b-Instruct-hf/results_codellama_7b_q4km_aizu_lora_round1.csv
--- Round 2/5 (0 done, 400 remaining) ---
[401/2000] 2026-07-19 14:30:02 | R2 | 2013_0_1/84294 vs 2013_0_1/58633 → CLONE
[402/2000] 2026-07-19 14:30:03 | R2 | 2013_0_1/84294 vs 2013_0_1/124149 → CLONE
[403/2000] 2026-07-19 14:30:03 | R2 | 2013_0_1/84294 vs 2013_0_1/88116 → CLONE
[404/2000] 2026-07-19 14:30:04 | R2 | 2013_0_1/84294 vs 2013_0_1/124226 → CLONE
[405/2000] 2026-07-19 14:30:05 | R2 | 2013_0_1/58633 vs 2013_0_1/124149 → CLONE
[406/2000] 2026-07-19 14:30:05 | R2 | 2013_0_1/58633 vs 2013_0_1/88116 → CLONE
[407/2000] 2026-07-19 14:30:06 | R2 | 2013_0_1/58633 vs 2013_0_1/124226 → CLONE
[408/2000] 2026-07-19 14:30:07 | R2 | 2013_0_1/124149 vs 2013_0_1/88116 → CLONE
[409/2000] 2026-07-19 14:30:07 | R2 | 2013_0_1/124149 vs 2013_0_1/124226 → CLONE
[410/2000] 2026-07-19 14:30:08 | R2 | 2013_0_1/88116 vs 2013_0_1/124226 → CLONE
[411/2000] 2026-07-19 14:30:09 | R2 | 2013_0_2/95524 vs 2013_0_2/44471 → CLONE
[412/2000] 2026-07-19 14:30:09 | R2 | 2013_0_2/95524 vs 2013_0_2/55421 → CLONE
[413/2000] 2026-07-19 14:30:10 | R2 | 2013_0_2/95524 vs 2013_0_2/90919 → CLONE
[414/2000] 2026-07-19 14:30:10 | R2 | 2013_0_2/95524 vs 2013_0_2/114653 → CLONE
[415/2000] 2026-07-19 14:30:11 | R2 | 2013_0_2/44471 vs 2013_0_2/55421 → CLONE
[416/2000] 2026-07-19 14:30:11 | R2 | 2013_0_2/44471 vs 2013_0_2/90919 → CLONE
[417/2000] 2026-07-19 14:30:12 | R2 | 2013_0_2/44471 vs 2013_0_2/114653 → CLONE
[418/2000] 2026-07-19 14:30:12 | R2 | 2013_0_2/55421 vs 2013_0_2/90919 → CLONE
[419/2000] 2026-07-19 14:30:13 | R2 | 2013_0_2/55421 vs 2013_0_2/114653 → CLONE
[420/2000] 2026-07-19 14:30:13 | R2 | 2013_0_2/90919 vs 2013_0_2/114653 → CLONE
[421/2000] 2026-07-19 14:30:14 | R2 | 2013_0_3/55548 vs 2013_0_3/94901 → CLONE
[422/2000] 2026-07-19 14:30:15 | R2 | 2013_0_3/55548 vs 2013_0_3/78294 → CLONE
[423/2000] 2026-07-19 14:30:15 | R2 | 2013_0_3/55548 vs 2013_0_3/118052 → CLONE
[424/2000] 2026-07-19 14:30:16 | R2 | 2013_0_3/55548 vs 2013_0_3/83531 → CLONE
[425/2000] 2026-07-19 14:30:17 | R2 | 2013_0_3/94901 vs 2013_0_3/78294 → CLONE
[426/2000] 2026-07-19 14:30:17 | R2 | 2013_0_3/94901 vs 2013_0_3/118052 → CLONE
[427/2000] 2026-07-19 14:30:18 | R2 | 2013_0_3/94901 vs 2013_0_3/83531 → CLONE
[428/2000] 2026-07-19 14:30:18 | R2 | 2013_0_3/78294 vs 2013_0_3/118052 → CLONE
[429/2000] 2026-07-19 14:30:19 | R2 | 2013_0_3/78294 vs 2013_0_3/83531 → CLONE
[430/2000] 2026-07-19 14:30:20 | R2 | 2013_0_3/118052 vs 2013_0_3/83531 → CLONE
[431/2000] 2026-07-19 14:30:20 | R2 | 2013_1_1/35305 vs 2013_1_1/30788 → CLONE
[432/2000] 2026-07-19 14:30:21 | R2 | 2013_1_1/35305 vs 2013_1_1/30610 → CLONE
[433/2000] 2026-07-19 14:30:21 | R2 | 2013_1_1/35305 vs 2013_1_1/30305 → CLONE
[434/2000] 2026-07-19 14:30:22 | R2 | 2013_1_1/35305 vs 2013_1_1/40715 → CLONE
[435/2000] 2026-07-19 14:30:22 | R2 | 2013_1_1/30788 vs 2013_1_1/30610 → CLONE
[436/2000] 2026-07-19 14:30:23 | R2 | 2013_1_1/30788 vs 2013_1_1/30305 → CLONE
[437/2000] 2026-07-19 14:30:23 | R2 | 2013_1_1/30788 vs 2013_1_1/40715 → CLONE
[438/2000] 2026-07-19 14:30:24 | R2 | 2013_1_1/30610 vs 2013_1_1/30305 → CLONE
[439/2000] 2026-07-19 14:30:25 | R2 | 2013_1_1/30610 vs 2013_1_1/40715 → CLONE
[440/2000] 2026-07-19 14:30:25 | R2 | 2013_1_1/30305 vs 2013_1_1/40715 → CLONE
[441/2000] 2026-07-19 14:30:26 | R2 | 2014_0_2/107403 vs 2014_0_2/81302 → CLONE
[442/2000] 2026-07-19 14:30:26 | R2 | 2014_0_2/107403 vs 2014_0_2/27351 → CLONE
[443/2000] 2026-07-19 14:30:26 | R2 | 2014_0_2/107403 vs 2014_0_2/41018 → CLONE
[444/2000] 2026-07-19 14:30:27 | R2 | 2014_0_2/107403 vs 2014_0_2/110678 → CLONE
[445/2000] 2026-07-19 14:30:27 | R2 | 2014_0_2/81302 vs 2014_0_2/27351 → CLONE
[446/2000] 2026-07-19 14:30:28 | R2 | 2014_0_2/81302 vs 2014_0_2/41018 → CLONE
[447/2000] 2026-07-19 14:30:28 | R2 | 2014_0_2/81302 vs 2014_0_2/110678 → CLONE
[448/2000] 2026-07-19 14:30:29 | R2 | 2014_0_2/27351 vs 2014_0_2/41018 → CLONE
[449/2000] 2026-07-19 14:30:29 | R2 | 2014_0_2/27351 vs 2014_0_2/110678 → CLONE
[450/2000] 2026-07-19 14:30:29 | R2 | 2014_0_2/41018 vs 2014_0_2/110678 → CLONE
[451/2000] 2026-07-19 14:30:31 | R2 | 2014_0_3/108079 vs 2014_0_3/27551 → CLONE
[452/2000] 2026-07-19 14:30:32 | R2 | 2014_0_3/108079 vs 2014_0_3/99421 → CLONE
[453/2000] 2026-07-19 14:30:34 | R2 | 2014_0_3/108079 vs 2014_0_3/22792 → CLONE
[454/2000] 2026-07-19 14:30:35 | R2 | 2014_0_3/108079 vs 2014_0_3/71973 → CLONE
[455/2000] 2026-07-19 14:30:36 | R2 | 2014_0_3/27551 vs 2014_0_3/99421 → CLONE
[456/2000] 2026-07-19 14:30:39 | R2 | 2014_0_3/27551 vs 2014_0_3/22792 → CLONE
[457/2000] 2026-07-19 14:30:39 | R2 | 2014_0_3/27551 vs 2014_0_3/71973 → CLONE
[458/2000] 2026-07-19 14:30:42 | R2 | 2014_0_3/99421 vs 2014_0_3/22792 → CLONE
[459/2000] 2026-07-19 14:30:43 | R2 | 2014_0_3/99421 vs 2014_0_3/71973 → CLONE
[460/2000] 2026-07-19 14:30:46 | R2 | 2014_0_3/22792 vs 2014_0_3/71973 → CLONE
[461/2000] 2026-07-19 14:30:46 | R2 | 2014_2_1/124976 vs 2014_2_1/115332 → CLONE
[462/2000] 2026-07-19 14:30:47 | R2 | 2014_2_1/124976 vs 2014_2_1/119554 → CLONE
[463/2000] 2026-07-19 14:30:48 | R2 | 2014_2_1/124976 vs 2014_2_1/126555 → CLONE
[464/2000] 2026-07-19 14:30:48 | R2 | 2014_2_1/124976 vs 2014_2_1/125050 → CLONE
[465/2000] 2026-07-19 14:30:49 | R2 | 2014_2_1/115332 vs 2014_2_1/119554 → CLONE
[466/2000] 2026-07-19 14:30:49 | R2 | 2014_2_1/115332 vs 2014_2_1/126555 → CLONE
[467/2000] 2026-07-19 14:30:50 | R2 | 2014_2_1/115332 vs 2014_2_1/125050 → CLONE
[468/2000] 2026-07-19 14:30:51 | R2 | 2014_2_1/119554 vs 2014_2_1/126555 → CLONE
[469/2000] 2026-07-19 14:30:51 | R2 | 2014_2_1/119554 vs 2014_2_1/125050 → CLONE
[470/2000] 2026-07-19 14:30:52 | R2 | 2014_2_1/126555 vs 2014_2_1/125050 → CLONE
[471/2000] 2026-07-19 14:30:53 | R2 | 2014_3_1/141827 vs 2014_3_1/137264 → CLONE
[472/2000] 2026-07-19 14:30:54 | R2 | 2014_3_1/141827 vs 2014_3_1/138894 → CLONE
[473/2000] 2026-07-19 14:30:54 | R2 | 2014_3_1/141827 vs 2014_3_1/136615 → CLONE
[474/2000] 2026-07-19 14:30:55 | R2 | 2014_3_1/141827 vs 2014_3_1/138529 → CLONE
[475/2000] 2026-07-19 14:30:55 | R2 | 2014_3_1/137264 vs 2014_3_1/138894 → CLONE
[476/2000] 2026-07-19 14:30:56 | R2 | 2014_3_1/137264 vs 2014_3_1/136615 → CLONE
