[chain] 2026-07-16 22:28:56 START  gguf :: bartowski/Codestral-22B-v0.1-GGUF::Codestral-22B-v0.1-Q2_K.gguf
Loaded 400 pairs from gcj_java_clones/pairs.csv × 5 round(s) = 2000 total (0 already done, 2000 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (16384) < n_ctx_train (32768) -- the full capacity of the model will not be utilized
Model 'gguf' loaded. Starting inference...
--- Round 1/5 (0 done, 400 remaining) ---
[1/2000] 2026-07-16 22:30:43 | R1 | 2013_0_1/84294 vs 2013_0_1/58633 → CLONE
[1148/2000] 2026-07-16 23:19:02 | R3 | 2016_0_2/125812 vs 2016_0_4/58218 → NON-CLONE
[1149/2000] 2026-07-16 23:19:05 | R3 | 2016_0_2/125812 vs 2013_0_3/55548 → NON-CLONE
[1150/2000] 2026-07-16 23:19:07 | R3 | 2016_0_2/88861 vs 2013_0_3/55548 → NON-CLONE
[1151/2000] 2026-07-16 23:19:10 | R3 | 2016_0_4/100472 vs 2016_3_1/218815 → NON-CLONE
[1152/2000] 2026-07-16 23:19:13 | R3 | 2016_0_4/100472 vs 2015_1_1/125935 → NON-CLONE
[1153/2000] 2026-07-16 23:19:15 | R3 | 2016_0_4/100472 vs 2013_0_2/90919 → NON-CLONE
[1154/2000] 2026-07-16 23:19:17 | R3 | 2016_0_4/100472 vs 2016_0_1/55901 → NON-CLONE
[1155/2000] 2026-07-16 23:19:19 | R3 | 2016_0_4/129913 vs 2013_1_1/30788 → NON-CLONE
[1156/2000] 2026-07-16 23:19:20 | R3 | 2016_0_4/129913 vs 2013_1_1/30788 → NON-CLONE
[1157/2000] 2026-07-16 23:19:23 | R3 | 2016_0_4/129913 vs 2016_1_2/30007 → NON-CLONE
[1158/2000] 2026-07-16 23:19:25 | R3 | 2016_0_4/58218 vs 2015_1_1/127730 → NON-CLONE
[1159/2000] 2026-07-16 23:19:27 | R3 | 2016_0_4/58218 vs 2016_0_2/68074 → NON-CLONE
[1160/2000] 2026-07-16 23:19:29 | R3 | 2016_0_4/63729 vs 2014_0_2/81302 → NON-CLONE
[1161/2000] 2026-07-16 23:19:32 | R3 | 2016_1_1/1153 vs 2014_2_1/126555 → NON-CLONE
[1162/2000] 2026-07-16 23:19:34 | R3 | 2016_1_1/1153 vs 2016_0_1/123558 → NON-CLONE
[1163/2000] 2026-07-16 23:19:36 | R3 | 2016_1_1/1153 vs 2016_0_4/58218 → NON-CLONE
[1164/2000] 2026-07-16 23:19:38 | R3 | 2016_1_1/1153 vs 2015_0_3/107238 → NON-CLONE
[1165/2000] 2026-07-16 23:19:43 | R3 | 2016_1_1/14479 vs 2014_0_3/99421 → NON-CLONE
[1166/2000] 2026-07-16 23:19:45 | R3 | 2016_1_1/14479 vs 2016_0_1/72044 → NON-CLONE
[1167/2000] 2026-07-16 23:19:47 | R3 | 2016_1_1/14479 vs 2016_3_1/218815 → NON-CLONE
[1168/2000] 2026-07-16 23:19:49 | R3 | 2016_1_1/8299 vs 2016_2_1/193269 → NON-CLONE
[1169/2000] 2026-07-16 23:19:52 | R3 | 2016_1_1/8299 vs 2014_0_3/108079 → NON-CLONE
[1170/2000] 2026-07-16 23:19:54 | R3 | 2016_1_1/29796 vs 2016_3_1/211583 → NON-CLONE
[1171/2000] 2026-07-16 23:19:56 | R3 | 2016_1_2/8152 vs 2014_3_1/138529 → NON-CLONE
[1172/2000] 2026-07-16 23:19:59 | R3 | 2016_1_2/8152 vs 2015_0_3/88073 → NON-CLONE
[1173/2000] 2026-07-16 23:20:02 | R3 | 2016_1_2/8152 vs 2016_2_1/197689 → NON-CLONE
[1174/2000] 2026-07-16 23:20:03 | R3 | 2016_1_2/8152 vs 2016_1_1/29796 → NON-CLONE
[1175/2000] 2026-07-16 23:20:06 | R3 | 2016_1_2/31984 vs 2015_0_2/77145 → NON-CLONE
[1176/2000] 2026-07-16 23:20:08 | R3 | 2016_1_2/31984 vs 2015_0_4/96734 → NON-CLONE
[1177/2000] 2026-07-16 23:20:10 | R3 | 2016_1_2/31984 vs 2016_0_1/69477 → NON-CLONE
[1178/2000] 2026-07-16 23:20:12 | R3 | 2016_1_2/20611 vs 2015_0_4/79014 → NON-CLONE
[1179/2000] 2026-07-16 23:20:14 | R3 | 2016_1_2/20611 vs 2013_1_1/35305 → NON-CLONE
[1180/2000] 2026-07-16 23:20:21 | R3 | 2016_1_2/19093 vs 2014_2_1/115332 → NON-CLONE
[1181/2000] 2026-07-16 23:20:30 | R3 | 2016_2_1/197689 vs 2014_0_3/22792 → NON-CLONE
[1182/2000] 2026-07-16 23:20:32 | R3 | 2016_2_1/197689 vs 2013_0_2/90919 → NON-CLONE
[1183/2000] 2026-07-16 23:20:34 | R3 | 2016_2_1/197689 vs 2015_0_1/65869 → NON-CLONE
[1184/2000] 2026-07-16 23:20:37 | R3 | 2016_2_1/197689 vs 2013_0_1/124149 → NON-CLONE
[1185/2000] 2026-07-16 23:20:40 | R3 | 2016_2_1/192495 vs 2016_0_4/100472 → NON-CLONE
[1186/2000] 2026-07-16 23:20:42 | R3 | 2016_2_1/192495 vs 2016_0_2/68074 → NON-CLONE
[1187/2000] 2026-07-16 23:20:44 | R3 | 2016_2_1/192495 vs 2014_0_3/71973 → NON-CLONE
[1188/2000] 2026-07-16 23:20:46 | R3 | 2016_2_1/187476 vs 2016_0_4/100472 → NON-CLONE
[1189/2000] 2026-07-16 23:20:54 | R3 | 2016_2_1/187476 vs 2014_0_3/22792 → NON-CLONE
[1190/2000] 2026-07-16 23:20:57 | R3 | 2016_2_1/193269 vs 2013_0_1/84294 → NON-CLONE
[1191/2000] 2026-07-16 23:20:59 | R3 | 2016_3_1/205670 vs 2013_0_2/114653 → NON-CLONE
[1192/2000] 2026-07-16 23:21:02 | R3 | 2016_3_1/205670 vs 2016_2_1/197689 → NON-CLONE
[1193/2000] 2026-07-16 23:21:04 | R3 | 2016_3_1/205670 vs 2016_1_1/1153 → NON-CLONE
[1194/2000] 2026-07-16 23:21:06 | R3 | 2016_3_1/205670 vs 2013_0_2/55421 → NON-CLONE
[1195/2000] 2026-07-16 23:21:09 | R3 | 2016_3_1/211583 vs 2014_0_3/71973 → NON-CLONE
[1196/2000] 2026-07-16 23:21:11 | R3 | 2016_3_1/211583 vs 2013_0_2/90919 → NON-CLONE
[1197/2000] 2026-07-16 23:21:13 | R3 | 2016_3_1/211583 vs 2013_0_1/124226 → NON-CLONE
[1198/2000] 2026-07-16 23:21:16 | R3 | 2016_3_1/210871 vs 2015_0_1/68106 → NON-CLONE
[1199/2000] 2026-07-16 23:21:18 | R3 | 2016_3_1/210871 vs 2013_0_2/114653 → NON-CLONE
[1200/2000] 2026-07-16 23:21:20 | R3 | 2016_3_1/218815 vs 2016_0_1/60475 → NON-CLONE
Round 3 done → results_gcj_java/Codestral-22B-v0.1/results_gguf_bartowski__Codestral-22B-v0.1-GGUF_Codestral-22B-v0.1-Q2_K.gguf_round3.csv
--- Round 4/5 (0 done, 400 remaining) ---
[1201/2000] 2026-07-16 23:21:23 | R4 | 2013_0_1/84294 vs 2013_0_1/58633 → CLONE
[1202/2000] 2026-07-16 23:21:25 | R4 | 2013_0_1/84294 vs 2013_0_1/124149 → CLONE
[1203/2000] 2026-07-16 23:21:27 | R4 | 2013_0_1/84294 vs 2013_0_1/88116 → CLONE
[1204/2000] 2026-07-16 23:21:30 | R4 | 2013_0_1/84294 vs 2013_0_1/124226 → CLONE
[1205/2000] 2026-07-16 23:21:33 | R4 | 2013_0_1/58633 vs 2013_0_1/124149 → CLONE
[1206/2000] 2026-07-16 23:21:35 | R4 | 2013_0_1/58633 vs 2013_0_1/88116 → CLONE
[1207/2000] 2026-07-16 23:21:38 | R4 | 2013_0_1/58633 vs 2013_0_1/124226 → CLONE
[1208/2000] 2026-07-16 23:21:40 | R4 | 2013_0_1/124149 vs 2013_0_1/88116 → CLONE
[1209/2000] 2026-07-16 23:21:42 | R4 | 2013_0_1/124149 vs 2013_0_1/124226 → CLONE
[1210/2000] 2026-07-16 23:21:45 | R4 | 2013_0_1/88116 vs 2013_0_1/124226 → CLONE
[1211/2000] 2026-07-16 23:21:48 | R4 | 2013_0_2/95524 vs 2013_0_2/44471 → CLONE
[1212/2000] 2026-07-16 23:21:50 | R4 | 2013_0_2/95524 vs 2013_0_2/55421 → CLONE
[1213/2000] 2026-07-16 23:21:53 | R4 | 2013_0_2/95524 vs 2013_0_2/90919 → CLONE
[1214/2000] 2026-07-16 23:21:55 | R4 | 2013_0_2/95524 vs 2013_0_2/114653 → CLONE
[1215/2000] 2026-07-16 23:21:58 | R4 | 2013_0_2/44471 vs 2013_0_2/55421 → CLONE
[1216/2000] 2026-07-16 23:22:00 | R4 | 2013_0_2/44471 vs 2013_0_2/90919 → CLONE
[1217/2000] 2026-07-16 23:22:02 | R4 | 2013_0_2/44471 vs 2013_0_2/114653 → CLONE
[1218/2000] 2026-07-16 23:22:04 | R4 | 2013_0_2/55421 vs 2013_0_2/90919 → CLONE
[1219/2000] 2026-07-16 23:22:07 | R4 | 2013_0_2/55421 vs 2013_0_2/114653 → CLONE
[1220/2000] 2026-07-16 23:22:09 | R4 | 2013_0_2/90919 vs 2013_0_2/114653 → CLONE
[1221/2000] 2026-07-16 23:22:12 | R4 | 2013_0_3/55548 vs 2013_0_3/94901 → CLONE
[1222/2000] 2026-07-16 23:22:15 | R4 | 2013_0_3/55548 vs 2013_0_3/78294 → CLONE
[1223/2000] 2026-07-16 23:22:17 | R4 | 2013_0_3/55548 vs 2013_0_3/118052 → CLONE
[1224/2000] 2026-07-16 23:22:20 | R4 | 2013_0_3/55548 vs 2013_0_3/83531 → CLONE
[1225/2000] 2026-07-16 23:22:23 | R4 | 2013_0_3/94901 vs 2013_0_3/78294 → CLONE
[1226/2000] 2026-07-16 23:22:25 | R4 | 2013_0_3/94901 vs 2013_0_3/118052 → CLONE
[1227/2000] 2026-07-16 23:22:28 | R4 | 2013_0_3/94901 vs 2013_0_3/83531 → CLONE
[1228/2000] 2026-07-16 23:22:31 | R4 | 2013_0_3/78294 vs 2013_0_3/118052 → CLONE
[1229/2000] 2026-07-16 23:22:33 | R4 | 2013_0_3/78294 vs 2013_0_3/83531 → CLONE
[1230/2000] 2026-07-16 23:22:36 | R4 | 2013_0_3/118052 vs 2013_0_3/83531 → CLONE
[1231/2000] 2026-07-16 23:22:38 | R4 | 2013_1_1/35305 vs 2013_1_1/30788 → CLONE
[1232/2000] 2026-07-16 23:22:41 | R4 | 2013_1_1/35305 vs 2013_1_1/30610 → CLONE
[1233/2000] 2026-07-16 23:22:43 | R4 | 2013_1_1/35305 vs 2013_1_1/30305 → CLONE
[1234/2000] 2026-07-16 23:22:45 | R4 | 2013_1_1/35305 vs 2013_1_1/40715 → CLONE
[1235/2000] 2026-07-16 23:22:48 | R4 | 2013_1_1/30788 vs 2013_1_1/30610 → CLONE
[1236/2000] 2026-07-16 23:22:50 | R4 | 2013_1_1/30788 vs 2013_1_1/30305 → CLONE
[1237/2000] 2026-07-16 23:22:52 | R4 | 2013_1_1/30788 vs 2013_1_1/40715 → CLONE
[1238/2000] 2026-07-16 23:22:55 | R4 | 2013_1_1/30610 vs 2013_1_1/30305 → CLONE
[1239/2000] 2026-07-16 23:22:57 | R4 | 2013_1_1/30610 vs 2013_1_1/40715 → CLONE
[1240/2000] 2026-07-16 23:23:00 | R4 | 2013_1_1/30305 vs 2013_1_1/40715 → CLONE
[1241/2000] 2026-07-16 23:23:02 | R4 | 2014_0_2/107403 vs 2014_0_2/81302 → CLONE
[1242/2000] 2026-07-16 23:23:04 | R4 | 2014_0_2/107403 vs 2014_0_2/27351 → CLONE
[1243/2000] 2026-07-16 23:23:06 | R4 | 2014_0_2/107403 vs 2014_0_2/41018 → CLONE
[1244/2000] 2026-07-16 23:23:07 | R4 | 2014_0_2/107403 vs 2014_0_2/110678 → CLONE
[1245/2000] 2026-07-16 23:23:09 | R4 | 2014_0_2/81302 vs 2014_0_2/27351 → CLONE
[1246/2000] 2026-07-16 23:23:11 | R4 | 2014_0_2/81302 vs 2014_0_2/41018 → CLONE
[1247/2000] 2026-07-16 23:23:13 | R4 | 2014_0_2/81302 vs 2014_0_2/110678 → CLONE
[1248/2000] 2026-07-16 23:23:14 | R4 | 2014_0_2/27351 vs 2014_0_2/41018 → CLONE
[1249/2000] 2026-07-16 23:23:16 | R4 | 2014_0_2/27351 vs 2014_0_2/110678 → CLONE
[1250/2000] 2026-07-16 23:23:18 | R4 | 2014_0_2/41018 vs 2014_0_2/110678 → CLONE
[1251/2000] 2026-07-16 23:23:22 | R4 | 2014_0_3/108079 vs 2014_0_3/27551 → CLONE
[1252/2000] 2026-07-16 23:23:26 | R4 | 2014_0_3/108079 vs 2014_0_3/99421 → CLONE
[1253/2000] 2026-07-16 23:23:34 | R4 | 2014_0_3/108079 vs 2014_0_3/22792 → CLONE
[1254/2000] 2026-07-16 23:23:37 | R4 | 2014_0_3/108079 vs 2014_0_3/71973 → CLONE
[1255/2000] 2026-07-16 23:23:41 | R4 | 2014_0_3/27551 vs 2014_0_3/99421 → CLONE
[1256/2000] 2026-07-16 23:23:49 | R4 | 2014_0_3/27551 vs 2014_0_3/22792 → CLONE
[1257/2000] 2026-07-16 23:23:52 | R4 | 2014_0_3/27551 vs 2014_0_3/71973 → CLONE
[1258/2000] 2026-07-16 23:24:03 | R4 | 2014_0_3/99421 vs 2014_0_3/22792 → CLONE
[1259/2000] 2026-07-16 23:24:05 | R4 | 2014_0_3/99421 vs 2014_0_3/71973 → CLONE
[1260/2000] 2026-07-16 23:24:13 | R4 | 2014_0_3/22792 vs 2014_0_3/71973 → CLONE
[1261/2000] 2026-07-16 23:24:16 | R4 | 2014_2_1/124976 vs 2014_2_1/115332 → CLONE
[1262/2000] 2026-07-16 23:24:19 | R4 | 2014_2_1/124976 vs 2014_2_1/119554 → CLONE
[1263/2000] 2026-07-16 23:24:21 | R4 | 2014_2_1/124976 vs 2014_2_1/126555 → CLONE
[1264/2000] 2026-07-16 23:24:24 | R4 | 2014_2_1/124976 vs 2014_2_1/125050 → CLONE
[1265/2000] 2026-07-16 23:24:27 | R4 | 2014_2_1/115332 vs 2014_2_1/119554 → CLONE
[1266/2000] 2026-07-16 23:24:29 | R4 | 2014_2_1/115332 vs 2014_2_1/126555 → CLONE
[1267/2000] 2026-07-16 23:24:31 | R4 | 2014_2_1/115332 vs 2014_2_1/125050 → CLONE
[1268/2000] 2026-07-16 23:24:35 | R4 | 2014_2_1/119554 vs 2014_2_1/126555 → CLONE
[1269/2000] 2026-07-16 23:24:37 | R4 | 2014_2_1/119554 vs 2014_2_1/125050 → CLONE
[1270/2000] 2026-07-16 23:24:41 | R4 | 2014_2_1/126555 vs 2014_2_1/125050 → CLONE
[1271/2000] 2026-07-16 23:24:44 | R4 | 2014_3_1/141827 vs 2014_3_1/137264 → CLONE
[1272/2000] 2026-07-16 23:24:46 | R4 | 2014_3_1/141827 vs 2014_3_1/138894 → CLONE
[1273/2000] 2026-07-16 23:24:48 | R4 | 2014_3_1/141827 vs 2014_3_1/136615 → CLONE
[1274/2000] 2026-07-16 23:24:51 | R4 | 2014_3_1/141827 vs 2014_3_1/138529 → CLONE
[1275/2000] 2026-07-16 23:24:53 | R4 | 2014_3_1/137264 vs 2014_3_1/138894 → CLONE
[1276/2000] 2026-07-16 23:24:55 | R4 | 2014_3_1/137264 vs 2014_3_1/136615 → CLONE
[1277/2000] 2026-07-16 23:24:57 | R4 | 2014_3_1/137264 vs 2014_3_1/138529 → CLONE
[1278/2000] 2026-07-16 23:25:00 | R4 | 2014_3_1/138894 vs 2014_3_1/136615 → CLONE
[1279/2000] 2026-07-16 23:25:02 | R4 | 2014_3_1/138894 vs 2014_3_1/138529 → CLONE
[1280/2000] 2026-07-16 23:25:05 | R4 | 2014_3_1/136615 vs 2014_3_1/138529 → CLONE
[1281/2000] 2026-07-16 23:25:06 | R4 | 2015_0_1/79967 vs 2015_0_1/35102 → CLONE
[1282/2000] 2026-07-16 23:25:08 | R4 | 2015_0_1/79967 vs 2015_0_1/68106 → CLONE
[1283/2000] 2026-07-16 23:25:10 | R4 | 2015_0_1/79967 vs 2015_0_1/65869 → CLONE
[1284/2000] 2026-07-16 23:25:12 | R4 | 2015_0_1/79967 vs 2015_0_1/46754 → CLONE
[1285/2000] 2026-07-16 23:25:14 | R4 | 2015_0_1/35102 vs 2015_0_1/68106 → CLONE
[1286/2000] 2026-07-16 23:25:15 | R4 | 2015_0_1/35102 vs 2015_0_1/65869 → CLONE
[1287/2000] 2026-07-16 23:25:17 | R4 | 2015_0_1/35102 vs 2015_0_1/46754 → CLONE
[1288/2000] 2026-07-16 23:25:18 | R4 | 2015_0_1/68106 vs 2015_0_1/65869 → CLONE
[1289/2000] 2026-07-16 23:25:20 | R4 | 2015_0_1/68106 vs 2015_0_1/46754 → CLONE
[1290/2000] 2026-07-16 23:25:23 | R4 | 2015_0_1/65869 vs 2015_0_1/46754 → CLONE
[1291/2000] 2026-07-16 23:25:25 | R4 | 2015_0_2/34257 vs 2015_0_2/32722 → CLONE
[1292/2000] 2026-07-16 23:25:27 | R4 | 2015_0_2/34257 vs 2015_0_2/77145 → CLONE
[1293/2000] 2026-07-16 23:25:29 | R4 | 2015_0_2/34257 vs 2015_0_2/72707 → CLONE
[1294/2000] 2026-07-16 23:25:30 | R4 | 2015_0_2/34257 vs 2015_0_2/68668 → CLONE
[1295/2000] 2026-07-16 23:25:33 | R4 | 2015_0_2/32722 vs 2015_0_2/77145 → CLONE
[1296/2000] 2026-07-16 23:25:34 | R4 | 2015_0_2/32722 vs 2015_0_2/72707 → CLONE
[1297/2000] 2026-07-16 23:25:36 | R4 | 2015_0_2/32722 vs 2015_0_2/68668 → CLONE
[1298/2000] 2026-07-16 23:25:39 | R4 | 2015_0_2/77145 vs 2015_0_2/72707 → CLONE
[1299/2000] 2026-07-16 23:25:40 | R4 | 2015_0_2/77145 vs 2015_0_2/68668 → CLONE
[1300/2000] 2026-07-16 23:25:42 | R4 | 2015_0_2/72707 vs 2015_0_2/68668 → CLONE
[1301/2000] 2026-07-16 23:25:47 | R4 | 2015_0_3/74464 vs 2015_0_3/88073 → CLONE
[1302/2000] 2026-07-16 23:25:50 | R4 | 2015_0_3/74464 vs 2015_0_3/21597 → CLONE
[1303/2000] 2026-07-16 23:25:52 | R4 | 2015_0_3/74464 vs 2015_0_3/62582 → CLONE
[1304/2000] 2026-07-16 23:25:55 | R4 | 2015_0_3/74464 vs 2015_0_3/107238 → CLONE
[1305/2000] 2026-07-16 23:25:59 | R4 | 2015_0_3/88073 vs 2015_0_3/21597 → CLONE
[1306/2000] 2026-07-16 23:26:01 | R4 | 2015_0_3/88073 vs 2015_0_3/62582 → CLONE
[1307/2000] 2026-07-16 23:26:03 | R4 | 2015_0_3/88073 vs 2015_0_3/107238 → CLONE
[1308/2000] 2026-07-16 23:26:07 | R4 | 2015_0_3/21597 vs 2015_0_3/62582 → CLONE
[1309/2000] 2026-07-16 23:26:09 | R4 | 2015_0_3/21597 vs 2015_0_3/107238 → CLONE
[1310/2000] 2026-07-16 23:26:12 | R4 | 2015_0_3/62582 vs 2015_0_3/107238 → CLONE
[1311/2000] 2026-07-16 23:26:15 | R4 | 2015_0_4/107149 vs 2015_0_4/96734 → CLONE
[1312/2000] 2026-07-16 23:26:17 | R4 | 2015_0_4/107149 vs 2015_0_4/79014 → CLONE
[1313/2000] 2026-07-16 23:26:19 | R4 | 2015_0_4/107149 vs 2015_0_4/21673 → CLONE
[1314/2000] 2026-07-16 23:26:21 | R4 | 2015_0_4/107149 vs 2015_0_4/77477 → CLONE
[1315/2000] 2026-07-16 23:26:23 | R4 | 2015_0_4/96734 vs 2015_0_4/79014 → CLONE
[1316/2000] 2026-07-16 23:26:25 | R4 | 2015_0_4/96734 vs 2015_0_4/21673 → CLONE
[1317/2000] 2026-07-16 23:26:27 | R4 | 2015_0_4/96734 vs 2015_0_4/77477 → CLONE
[1318/2000] 2026-07-16 23:26:29 | R4 | 2015_0_4/79014 vs 2015_0_4/21673 → CLONE
[1319/2000] 2026-07-16 23:26:30 | R4 | 2015_0_4/79014 vs 2015_0_4/77477 → CLONE
[1320/2000] 2026-07-16 23:26:32 | R4 | 2015_0_4/21673 vs 2015_0_4/77477 → CLONE
[1321/2000] 2026-07-16 23:26:34 | R4 | 2015_1_1/127730 vs 2015_1_1/114491 → CLONE
[1322/2000] 2026-07-16 23:26:37 | R4 | 2015_1_1/127730 vs 2015_1_1/125935 → CLONE
[1323/2000] 2026-07-16 23:26:39 | R4 | 2015_1_1/127730 vs 2015_1_1/124925 → CLONE
[1324/2000] 2026-07-16 23:26:41 | R4 | 2015_1_1/127730 vs 2015_1_1/115055 → CLONE
[1325/2000] 2026-07-16 23:26:43 | R4 | 2015_1_1/114491 vs 2015_1_1/125935 → CLONE
[1326/2000] 2026-07-16 23:26:45 | R4 | 2015_1_1/114491 vs 2015_1_1/124925 → CLONE
[1327/2000] 2026-07-16 23:26:48 | R4 | 2015_1_1/114491 vs 2015_1_1/115055 → CLONE
[1328/2000] 2026-07-16 23:26:50 | R4 | 2015_1_1/125935 vs 2015_1_1/124925 → CLONE
[1329/2000] 2026-07-16 23:26:52 | R4 | 2015_1_1/125935 vs 2015_1_1/115055 → CLONE
[1330/2000] 2026-07-16 23:26:55 | R4 | 2015_1_1/124925 vs 2015_1_1/115055 → CLONE
[1331/2000] 2026-07-16 23:26:57 | R4 | 2016_0_1/60475 vs 2016_0_1/69477 → CLONE
[1332/2000] 2026-07-16 23:26:58 | R4 | 2016_0_1/60475 vs 2016_0_1/123558 → CLONE
[1333/2000] 2026-07-16 23:27:01 | R4 | 2016_0_1/60475 vs 2016_0_1/55901 → CLONE
[1334/2000] 2026-07-16 23:27:03 | R4 | 2016_0_1/60475 vs 2016_0_1/72044 → CLONE
[1335/2000] 2026-07-16 23:27:05 | R4 | 2016_0_1/69477 vs 2016_0_1/123558 → CLONE
[1336/2000] 2026-07-16 23:27:07 | R4 | 2016_0_1/69477 vs 2016_0_1/55901 → CLONE
[1337/2000] 2026-07-16 23:27:09 | R4 | 2016_0_1/69477 vs 2016_0_1/72044 → CLONE
[1338/2000] 2026-07-16 23:27:12 | R4 | 2016_0_1/123558 vs 2016_0_1/55901 → CLONE
[1339/2000] 2026-07-16 23:27:14 | R4 | 2016_0_1/123558 vs 2016_0_1/72044 → CLONE
[1340/2000] 2026-07-16 23:27:16 | R4 | 2016_0_1/55901 vs 2016_0_1/72044 → CLONE
[1341/2000] 2026-07-16 23:27:19 | R4 | 2016_0_2/68074 vs 2016_0_2/150691 → CLONE
[1342/2000] 2026-07-16 23:27:21 | R4 | 2016_0_2/68074 vs 2016_0_2/125812 → CLONE
[1343/2000] 2026-07-16 23:27:23 | R4 | 2016_0_2/68074 vs 2016_0_2/88861 → CLONE
[1344/2000] 2026-07-16 23:27:25 | R4 | 2016_0_2/68074 vs 2016_0_2/162423 → CLONE
[1345/2000] 2026-07-16 23:27:27 | R4 | 2016_0_2/150691 vs 2016_0_2/125812 → CLONE
[1346/2000] 2026-07-16 23:27:29 | R4 | 2016_0_2/150691 vs 2016_0_2/88861 → CLONE
[1347/2000] 2026-07-16 23:27:31 | R4 | 2016_0_2/150691 vs 2016_0_2/162423 → CLONE
[1348/2000] 2026-07-16 23:27:33 | R4 | 2016_0_2/125812 vs 2016_0_2/88861 → CLONE
[1349/2000] 2026-07-16 23:27:35 | R4 | 2016_0_2/125812 vs 2016_0_2/162423 → CLONE
[1350/2000] 2026-07-16 23:27:37 | R4 | 2016_0_2/88861 vs 2016_0_2/162423 → CLONE
[1351/2000] 2026-07-16 23:27:39 | R4 | 2016_0_4/100472 vs 2016_0_4/129913 → CLONE
[1352/2000] 2026-07-16 23:27:41 | R4 | 2016_0_4/100472 vs 2016_0_4/58218 → CLONE
[1353/2000] 2026-07-16 23:27:44 | R4 | 2016_0_4/100472 vs 2016_0_4/63729 → CLONE
[1354/2000] 2026-07-16 23:27:46 | R4 | 2016_0_4/100472 vs 2016_0_4/138317 → CLONE
[1355/2000] 2026-07-16 23:27:48 | R4 | 2016_0_4/129913 vs 2016_0_4/58218 → CLONE
[1356/2000] 2026-07-16 23:27:51 | R4 | 2016_0_4/129913 vs 2016_0_4/63729 → CLONE
[1357/2000] 2026-07-16 23:27:53 | R4 | 2016_0_4/129913 vs 2016_0_4/138317 → CLONE
[1358/2000] 2026-07-16 23:27:55 | R4 | 2016_0_4/58218 vs 2016_0_4/63729 → CLONE
[1359/2000] 2026-07-16 23:27:57 | R4 | 2016_0_4/58218 vs 2016_0_4/138317 → CLONE
[1360/2000] 2026-07-16 23:27:59 | R4 | 2016_0_4/63729 vs 2016_0_4/138317 → CLONE
[1361/2000] 2026-07-16 23:28:02 | R4 | 2016_1_1/1153 vs 2016_1_1/14479 → CLONE
[1362/2000] 2026-07-16 23:28:04 | R4 | 2016_1_1/1153 vs 2016_1_1/8299 → CLONE
[1363/2000] 2026-07-16 23:28:06 | R4 | 2016_1_1/1153 vs 2016_1_1/29796 → CLONE
[1364/2000] 2026-07-16 23:28:08 | R4 | 2016_1_1/1153 vs 2016_1_1/2003 → CLONE
[1365/2000] 2026-07-16 23:28:10 | R4 | 2016_1_1/14479 vs 2016_1_1/8299 → CLONE
[1366/2000] 2026-07-16 23:28:12 | R4 | 2016_1_1/14479 vs 2016_1_1/29796 → CLONE
[1367/2000] 2026-07-16 23:28:14 | R4 | 2016_1_1/14479 vs 2016_1_1/2003 → CLONE
[1368/2000] 2026-07-16 23:28:16 | R4 | 2016_1_1/8299 vs 2016_1_1/29796 → CLONE
[1369/2000] 2026-07-16 23:28:18 | R4 | 2016_1_1/8299 vs 2016_1_1/2003 → CLONE
[1370/2000] 2026-07-16 23:28:20 | R4 | 2016_1_1/29796 vs 2016_1_1/2003 → CLONE
[1371/2000] 2026-07-16 23:28:22 | R4 | 2016_1_2/8152 vs 2016_1_2/31984 → CLONE
[1372/2000] 2026-07-16 23:28:24 | R4 | 2016_1_2/8152 vs 2016_1_2/20611 → CLONE
[1373/2000] 2026-07-16 23:28:30 | R4 | 2016_1_2/8152 vs 2016_1_2/19093 → CLONE
[1374/2000] 2026-07-16 23:28:33 | R4 | 2016_1_2/8152 vs 2016_1_2/30007 → CLONE
[1375/2000] 2026-07-16 23:28:35 | R4 | 2016_1_2/31984 vs 2016_1_2/20611 → CLONE
[1376/2000] 2026-07-16 23:28:40 | R4 | 2016_1_2/31984 vs 2016_1_2/19093 → CLONE
[1377/2000] 2026-07-16 23:28:43 | R4 | 2016_1_2/31984 vs 2016_1_2/30007 → CLONE
[1378/2000] 2026-07-16 23:28:49 | R4 | 2016_1_2/20611 vs 2016_1_2/19093 → CLONE
[1379/2000] 2026-07-16 23:28:51 | R4 | 2016_1_2/20611 vs 2016_1_2/30007 → CLONE
[1380/2000] 2026-07-16 23:28:58 | R4 | 2016_1_2/19093 vs 2016_1_2/30007 → CLONE
[1381/2000] 2026-07-16 23:29:02 | R4 | 2016_2_1/197689 vs 2016_2_1/192495 → CLONE
[1382/2000] 2026-07-16 23:29:04 | R4 | 2016_2_1/197689 vs 2016_2_1/187476 → CLONE
[1383/2000] 2026-07-16 23:29:06 | R4 | 2016_2_1/197689 vs 2016_2_1/193269 → CLONE
[1384/2000] 2026-07-16 23:29:09 | R4 | 2016_2_1/197689 vs 2016_2_1/184367 → CLONE
[1385/2000] 2026-07-16 23:29:11 | R4 | 2016_2_1/192495 vs 2016_2_1/187476 → CLONE
