[chain] 2026-07-05 17:39:23 START  gguf :: bartowski/Meta-Llama-3.1-8B-Instruct-GGUF::Meta-Llama-3.1-8B-Instruct-Q2_K.gguf
Loaded 384 pairs from gcj_crosslang_clones/pairs.csv × 5 round(s) = 1920 total (0 already done, 1920 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (8192) < n_ctx_train (131072) -- the full capacity of the model will not be utilized
Model 'gguf' loaded. Starting inference...
--- Round 1/5 (0 done, 384 remaining) ---
[1/1920] 2026-07-05 17:39:32 | R1 | 2013_0_1/103399 vs 2013_0_1/99825 → CLONE
[1031/1920] 2026-07-05 18:48:04 | R3 | 2014_3_1/134295 vs 2015_0_4/94256 → NON-CLONE
[1032/1920] 2026-07-05 18:48:05 | R3 | 2014_3_1/132975 vs 2016_0_4/135114 → NON-CLONE
[1033/1920] 2026-07-05 18:48:06 | R3 | 2015_0_1/47939 vs 2016_0_1/71388 → NON-CLONE
[1034/1920] 2026-07-05 18:48:06 | R3 | 2015_0_1/43660 vs 2016_1_1/33316 → NON-CLONE
[1035/1920] 2026-07-05 18:48:07 | R3 | 2015_0_1/100718 vs 2016_2_1/198100 → NON-CLONE
[1036/1920] 2026-07-05 18:48:08 | R3 | 2015_0_1/44230 vs 2016_1_1/18665 → NON-CLONE
[1037/1920] 2026-07-05 18:48:09 | R3 | 2015_0_1/64620 vs 2013_1_1/37029 → NON-CLONE
[1038/1920] 2026-07-05 18:48:10 | R3 | 2015_0_1/65110 vs 2015_0_3/42051 → NON-CLONE
[1039/1920] 2026-07-05 18:48:10 | R3 | 2015_0_1/106809 vs 2015_0_2/96440 → NON-CLONE
[1040/1920] 2026-07-05 18:48:11 | R3 | 2015_0_1/86599 vs 2013_0_2/96711 → NON-CLONE
[1041/1920] 2026-07-05 18:48:11 | R3 | 2015_0_1/60803 vs 2015_1_1/111866 → NON-CLONE
[1042/1920] 2026-07-05 18:48:12 | R3 | 2015_0_1/25955 vs 2013_0_1/72071 → NON-CLONE
[1043/1920] 2026-07-05 18:48:13 | R3 | 2015_0_1/28465 vs 2015_0_2/88257 → NON-CLONE
[1044/1920] 2026-07-05 18:48:14 | R3 | 2015_0_1/96593 vs 2015_0_2/40957 → NON-CLONE
[1045/1920] 2026-07-05 18:48:15 | R3 | 2015_0_2/91000 vs 2013_0_1/98087 → NON-CLONE
[1046/1920] 2026-07-05 18:48:15 | R3 | 2015_0_2/21812 vs 2013_0_3/102625 → NON-CLONE
[1047/1920] 2026-07-05 18:48:16 | R3 | 2015_0_2/40957 vs 2013_0_2/71957 → NON-CLONE
[1048/1920] 2026-07-05 18:48:17 | R3 | 2015_0_2/96440 vs 2015_0_1/86599 → NON-CLONE
[1049/1920] 2026-07-05 18:48:18 | R3 | 2015_0_2/88257 vs 2013_0_2/68303 → NON-CLONE
[1050/1920] 2026-07-05 18:48:18 | R3 | 2015_0_2/38840 vs 2013_0_1/127485 → NON-CLONE
[1051/1920] 2026-07-05 18:48:19 | R3 | 2015_0_2/36519 vs 2015_1_1/111086 → NON-CLONE
[1052/1920] 2026-07-05 18:48:20 | R3 | 2015_0_2/81081 vs 2013_0_3/108834 → NON-CLONE
[1053/1920] 2026-07-05 18:48:21 | R3 | 2015_0_2/100159 vs 2016_2_1/179503 → NON-CLONE
[1054/1920] 2026-07-05 18:48:22 | R3 | 2015_0_2/103402 vs 2015_0_1/106809 → NON-CLONE
[1055/1920] 2026-07-05 18:48:23 | R3 | 2015_0_2/102321 vs 2015_0_3/72742 → NON-CLONE
[1056/1920] 2026-07-05 18:48:23 | R3 | 2015_0_2/55775 vs 2016_1_2/14745 → NON-CLONE
[1057/1920] 2026-07-05 18:48:24 | R3 | 2015_0_3/42051 vs 2015_0_1/44230 → NON-CLONE
[1058/1920] 2026-07-05 18:48:25 | R3 | 2015_0_3/47513 vs 2013_1_1/34507 → NON-CLONE
[1059/1920] 2026-07-05 18:48:26 | R3 | 2015_0_3/96608 vs 2016_1_2/14745 → NON-CLONE
[1060/1920] 2026-07-05 18:48:27 | R3 | 2015_0_3/41900 vs 2015_0_1/96593 → NON-CLONE
[1061/1920] 2026-07-05 18:48:28 | R3 | 2015_0_3/49764 vs 2016_1_2/14745 → NON-CLONE
[1062/1920] 2026-07-05 18:48:28 | R3 | 2015_0_3/23036 vs 2016_0_4/142083 → NON-CLONE
[1063/1920] 2026-07-05 18:48:29 | R3 | 2015_0_3/103585 vs 2014_3_1/138308 → NON-CLONE
[1064/1920] 2026-07-05 18:48:30 | R3 | 2015_0_3/103774 vs 2013_0_3/89287 → NON-CLONE
[1065/1920] 2026-07-05 18:48:31 | R3 | 2015_0_3/72742 vs 2013_0_3/89287 → NON-CLONE
[1066/1920] 2026-07-05 18:48:31 | R3 | 2015_0_3/19800 vs 2016_1_1/22113 → NON-CLONE
[1067/1920] 2026-07-05 18:48:32 | R3 | 2015_0_3/102323 vs 2016_0_1/76319 → NON-CLONE
[1068/1920] 2026-07-05 18:48:33 | R3 | 2015_0_3/18309 vs 2016_1_1/15819 → NON-CLONE
[1069/1920] 2026-07-05 18:48:34 | R3 | 2015_0_4/86262 vs 2016_0_4/80717 → NON-CLONE
[1070/1920] 2026-07-05 18:48:35 | R3 | 2015_0_4/30398 vs 2016_1_2/26565 → NON-CLONE
[1071/1920] 2026-07-05 18:48:35 | R3 | 2015_0_4/29877 vs 2013_0_2/122219 → NON-CLONE
[1072/1920] 2026-07-05 18:48:36 | R3 | 2015_0_4/63026 vs 2013_0_3/92037 → NON-CLONE
[1073/1920] 2026-07-05 18:48:37 | R3 | 2015_0_4/86932 vs 2013_0_2/71957 → NON-CLONE
[1074/1920] 2026-07-05 18:48:38 | R3 | 2015_0_4/60776 vs 2016_0_4/158305 → NON-CLONE
[1075/1920] 2026-07-05 18:48:38 | R3 | 2015_0_4/57828 vs 2015_1_1/111866 → NON-CLONE
[1076/1920] 2026-07-05 18:48:39 | R3 | 2015_0_4/94256 vs 2013_1_1/42047 → NON-CLONE
[1077/1920] 2026-07-05 18:48:40 | R3 | 2015_0_4/74018 vs 2015_0_2/91000 → NON-CLONE
[1078/1920] 2026-07-05 18:48:40 | R3 | 2015_0_4/68310 vs 2014_3_1/134611 → NON-CLONE
[1079/1920] 2026-07-05 18:48:41 | R3 | 2015_0_4/19708 vs 2014_3_1/138308 → NON-CLONE
[1080/1920] 2026-07-05 18:48:42 | R3 | 2015_0_4/78114 vs 2016_1_1/3308 → NON-CLONE
[1081/1920] 2026-07-05 18:48:43 | R3 | 2015_1_1/112276 vs 2013_1_1/31779 → NON-CLONE
[1082/1920] 2026-07-05 18:48:43 | R3 | 2015_1_1/118030 vs 2016_1_1/15421 → NON-CLONE
[1083/1920] 2026-07-05 18:48:44 | R3 | 2015_1_1/112898 vs 2014_3_1/134611 → NON-CLONE
[1084/1920] 2026-07-05 18:48:45 | R3 | 2015_1_1/111086 vs 2015_0_2/55775 → NON-CLONE
[1085/1920] 2026-07-05 18:48:46 | R3 | 2015_1_1/122263 vs 2016_1_2/26561 → NON-CLONE
[1086/1920] 2026-07-05 18:48:46 | R3 | 2015_1_1/111866 vs 2015_0_2/91000 → NON-CLONE
[1087/1920] 2026-07-05 18:48:47 | R3 | 2015_1_1/117734 vs 2013_0_3/59317 → NON-CLONE
[1088/1920] 2026-07-05 18:48:48 | R3 | 2015_1_1/124602 vs 2016_1_1/20829 → NON-CLONE
[1089/1920] 2026-07-05 18:48:48 | R3 | 2015_1_1/111647 vs 2013_0_3/92037 → NON-CLONE
[1090/1920] 2026-07-05 18:48:49 | R3 | 2015_1_1/122934 vs 2013_0_2/83774 → NON-CLONE
[1091/1920] 2026-07-05 18:48:50 | R3 | 2015_1_1/111264 vs 2013_0_1/99825 → NON-CLONE
[1092/1920] 2026-07-05 18:48:51 | R3 | 2015_1_1/121770 vs 2013_0_3/53348 → NON-CLONE
[1093/1920] 2026-07-05 18:48:52 | R3 | 2016_0_1/76319 vs 2015_0_1/25955 → NON-CLONE
[1094/1920] 2026-07-05 18:48:53 | R3 | 2016_0_1/117099 vs 2014_2_1/118754 → NON-CLONE
[1095/1920] 2026-07-05 18:48:53 | R3 | 2016_0_1/100898 vs 2016_0_4/142083 → NON-CLONE
[1096/1920] 2026-07-05 18:48:54 | R3 | 2016_0_1/65647 vs 2016_1_2/21265 → NON-CLONE
[1097/1920] 2026-07-05 18:48:55 | R3 | 2016_0_1/134225 vs 2016_1_2/22155 → NON-CLONE
[1098/1920] 2026-07-05 18:48:55 | R3 | 2016_0_1/143909 vs 2015_0_1/47939 → NON-CLONE
[1099/1920] 2026-07-05 18:48:56 | R3 | 2016_0_1/94639 vs 2016_0_4/135114 → NON-CLONE
[1100/1920] 2026-07-05 18:48:57 | R3 | 2016_0_1/88781 vs 2013_0_2/71957 → NON-CLONE
[1101/1920] 2026-07-05 18:48:58 | R3 | 2016_0_1/71388 vs 2014_2_1/118754 → NON-CLONE
[1102/1920] 2026-07-05 18:48:58 | R3 | 2016_0_1/48618 vs 2015_1_1/124602 → NON-CLONE
[1103/1920] 2026-07-05 18:48:59 | R3 | 2016_0_1/39027 vs 2013_0_1/103399 → NON-CLONE
[1104/1920] 2026-07-05 18:49:00 | R3 | 2016_0_1/113708 vs 2016_0_4/136626 → NON-CLONE
[1105/1920] 2026-07-05 18:49:01 | R3 | 2016_0_4/136626 vs 2015_0_2/81081 → NON-CLONE
[1106/1920] 2026-07-05 18:49:01 | R3 | 2016_0_4/125922 vs 2016_1_1/4557 → NON-CLONE
[1107/1920] 2026-07-05 18:49:02 | R3 | 2016_0_4/99642 vs 2015_0_3/49764 → NON-CLONE
[1108/1920] 2026-07-05 18:49:03 | R3 | 2016_0_4/135114 vs 2016_1_1/15819 → NON-CLONE
[1109/1920] 2026-07-05 18:49:04 | R3 | 2016_0_4/90060 vs 2016_1_2/21265 → NON-CLONE
[1110/1920] 2026-07-05 18:49:04 | R3 | 2016_0_4/45917 vs 2014_2_1/128920 → NON-CLONE
[1111/1920] 2026-07-05 18:49:05 | R3 | 2016_0_4/63570 vs 2014_3_1/138308 → NON-CLONE
[1112/1920] 2026-07-05 18:49:06 | R3 | 2016_0_4/158305 vs 2015_0_3/41900 → NON-CLONE
[1113/1920] 2026-07-05 18:49:07 | R3 | 2016_0_4/142083 vs 2015_0_1/43660 → NON-CLONE
[1114/1920] 2026-07-05 18:49:07 | R3 | 2016_0_4/80717 vs 2013_0_2/91409 → NON-CLONE
[1115/1920] 2026-07-05 18:49:08 | R3 | 2016_0_4/139021 vs 2013_0_2/78034 → NON-CLONE
[1116/1920] 2026-07-05 18:49:09 | R3 | 2016_0_4/37736 vs 2015_0_3/72742 → NON-CLONE
[1117/1920] 2026-07-05 18:49:10 | R3 | 2016_1_1/15819 vs 2013_0_2/85165 → NON-CLONE
[1118/1920] 2026-07-05 18:49:11 | R3 | 2016_1_1/28201 vs 2013_0_2/78034 → NON-CLONE
[1119/1920] 2026-07-05 18:49:11 | R3 | 2016_1_1/22113 vs 2016_1_2/7956 → NON-CLONE
[1120/1920] 2026-07-05 18:49:12 | R3 | 2016_1_1/15421 vs 2016_2_1/193929 → NON-CLONE
[1121/1920] 2026-07-05 18:49:13 | R3 | 2016_1_1/31768 vs 2014_2_1/118416 → NON-CLONE
[1122/1920] 2026-07-05 18:49:14 | R3 | 2016_1_1/20829 vs 2013_0_2/85165 → NON-CLONE
[1123/1920] 2026-07-05 18:49:14 | R3 | 2016_1_1/3308 vs 2016_2_1/186531 → NON-CLONE
[1124/1920] 2026-07-05 18:49:15 | R3 | 2016_1_1/33316 vs 2013_0_3/74156 → NON-CLONE
[1125/1920] 2026-07-05 18:49:16 | R3 | 2016_1_1/14703 vs 2014_3_1/140281 → NON-CLONE
[1126/1920] 2026-07-05 18:49:16 | R3 | 2016_1_1/3735 vs 2013_0_2/85165 → NON-CLONE
[1127/1920] 2026-07-05 18:49:17 | R3 | 2016_1_1/18665 vs 2013_0_2/85165 → NON-CLONE
[1128/1920] 2026-07-05 18:49:18 | R3 | 2016_1_1/4557 vs 2015_0_1/106809 → NON-CLONE
[1129/1920] 2026-07-05 18:49:18 | R3 | 2016_1_2/23627 vs 2016_0_1/88781 → NON-CLONE
[1130/1920] 2026-07-05 18:49:19 | R3 | 2016_1_2/26561 vs 2013_1_1/37029 → NON-CLONE
[1131/1920] 2026-07-05 18:49:20 | R3 | 2016_1_2/21848 vs 2015_0_2/96440 → NON-CLONE
[1132/1920] 2026-07-05 18:49:20 | R3 | 2016_1_2/7905 vs 2013_0_2/44471 → NON-CLONE
[1133/1920] 2026-07-05 18:49:21 | R3 | 2016_1_2/22827 vs 2013_0_3/74156 → NON-CLONE
[1134/1920] 2026-07-05 18:49:22 | R3 | 2016_1_2/26565 vs 2016_0_1/113708 → NON-CLONE
[1135/1920] 2026-07-05 18:49:22 | R3 | 2016_1_2/30453 vs 2016_2_1/193717 → NON-CLONE
[1136/1920] 2026-07-05 18:49:23 | R3 | 2016_1_2/14745 vs 2015_0_3/18309 → NON-CLONE
[1137/1920] 2026-07-05 18:49:24 | R3 | 2016_1_2/7956 vs 2015_0_2/96440 → NON-CLONE
[1138/1920] 2026-07-05 18:49:24 | R3 | 2016_1_2/22155 vs 2014_3_1/139370 → NON-CLONE
[1139/1920] 2026-07-05 18:49:25 | R3 | 2016_1_2/21265 vs 2015_0_3/72742 → NON-CLONE
[1140/1920] 2026-07-05 18:49:26 | R3 | 2016_1_2/19133 vs 2015_0_1/86599 → NON-CLONE
[1141/1920] 2026-07-05 18:49:27 | R3 | 2016_2_1/201276 vs 2015_0_2/81081 → NON-CLONE
[1142/1920] 2026-07-05 18:49:28 | R3 | 2016_2_1/180026 vs 2016_0_1/143909 → NON-CLONE
[1143/1920] 2026-07-05 18:49:29 | R3 | 2016_2_1/193929 vs 2013_1_1/34507 → NON-CLONE
[1144/1920] 2026-07-05 18:49:29 | R3 | 2016_2_1/194349 vs 2015_0_3/103774 → NON-CLONE
[1145/1920] 2026-07-05 18:49:30 | R3 | 2016_2_1/186531 vs 2016_1_1/15819 → NON-CLONE
[1146/1920] 2026-07-05 18:49:31 | R3 | 2016_2_1/179503 vs 2015_0_3/18309 → NON-CLONE
[1147/1920] 2026-07-05 18:49:32 | R3 | 2016_2_1/185295 vs 2013_0_3/108834 → NON-CLONE
[1148/1920] 2026-07-05 18:49:33 | R3 | 2016_2_1/196651 vs 2013_0_1/126886 → NON-CLONE
[1149/1920] 2026-07-05 18:49:34 | R3 | 2016_2_1/182378 vs 2016_1_1/15819 → NON-CLONE
[1150/1920] 2026-07-05 18:49:34 | R3 | 2016_2_1/198100 vs 2013_0_3/51164 → NON-CLONE
[1151/1920] 2026-07-05 18:49:35 | R3 | 2016_2_1/193717 vs 2013_0_3/108834 → NON-CLONE
[1152/1920] 2026-07-05 18:49:36 | R3 | 2016_2_1/200006 vs 2015_0_1/47939 → NON-CLONE
Round 3 done → results_gcj_crosslang/Meta-Llama-3.1-8B-Instruct/results_gguf_bartowski__Meta-Llama-3.1-8B-Instruct-GGUF_Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf_round3.csv
--- Round 4/5 (0 done, 384 remaining) ---
[1153/1920] 2026-07-05 18:49:37 | R4 | 2013_0_1/103399 vs 2013_0_1/99825 → CLONE
[1154/1920] 2026-07-05 18:49:38 | R4 | 2013_0_1/99825 vs 2013_0_1/125888 → CLONE
[1155/1920] 2026-07-05 18:49:38 | R4 | 2013_0_1/125888 vs 2013_0_1/84842 → CLONE
[1156/1920] 2026-07-05 18:49:39 | R4 | 2013_0_1/84842 vs 2013_0_1/103399 → CLONE
[1157/1920] 2026-07-05 18:49:40 | R4 | 2013_0_1/49244 vs 2013_0_1/98087 → CLONE
[1158/1920] 2026-07-05 18:49:41 | R4 | 2013_0_1/98087 vs 2013_0_1/91336 → CLONE
[1159/1920] 2026-07-05 18:49:42 | R4 | 2013_0_1/91336 vs 2013_0_1/102913 → CLONE
[1160/1920] 2026-07-05 18:49:43 | R4 | 2013_0_1/102913 vs 2013_0_1/49244 → CLONE
[1161/1920] 2026-07-05 18:49:44 | R4 | 2013_0_1/126886 vs 2013_0_1/72071 → CLONE
[1162/1920] 2026-07-05 18:49:44 | R4 | 2013_0_1/72071 vs 2013_0_1/70537 → CLONE
[1163/1920] 2026-07-05 18:49:45 | R4 | 2013_0_1/70537 vs 2013_0_1/127485 → CLONE
[1164/1920] 2026-07-05 18:49:46 | R4 | 2013_0_1/127485 vs 2013_0_1/126886 → CLONE
[1165/1920] 2026-07-05 18:49:46 | R4 | 2013_0_2/95524 vs 2013_0_2/83774 → CLONE
[1166/1920] 2026-07-05 18:49:47 | R4 | 2013_0_2/83774 vs 2013_0_2/78034 → CLONE
[1167/1920] 2026-07-05 18:49:48 | R4 | 2013_0_2/78034 vs 2013_0_2/71957 → CLONE
[1168/1920] 2026-07-05 18:49:49 | R4 | 2013_0_2/71957 vs 2013_0_2/95524 → CLONE
[1169/1920] 2026-07-05 18:49:50 | R4 | 2013_0_2/44471 vs 2013_0_2/140779 → CLONE
[1170/1920] 2026-07-05 18:49:50 | R4 | 2013_0_2/140779 vs 2013_0_2/122219 → CLONE
[1171/1920] 2026-07-05 18:49:51 | R4 | 2013_0_2/122219 vs 2013_0_2/96711 → CLONE
[1172/1920] 2026-07-05 18:49:52 | R4 | 2013_0_2/96711 vs 2013_0_2/44471 → CLONE
[1173/1920] 2026-07-05 18:49:53 | R4 | 2013_0_2/55421 vs 2013_0_2/91409 → CLONE
[1174/1920] 2026-07-05 18:49:53 | R4 | 2013_0_2/91409 vs 2013_0_2/85165 → CLONE
[1175/1920] 2026-07-05 18:49:54 | R4 | 2013_0_2/85165 vs 2013_0_2/68303 → CLONE
[1176/1920] 2026-07-05 18:49:55 | R4 | 2013_0_2/68303 vs 2013_0_2/55421 → CLONE
[1177/1920] 2026-07-05 18:49:56 | R4 | 2013_0_3/108834 vs 2013_0_3/102625 → CLONE
[1178/1920] 2026-07-05 18:49:57 | R4 | 2013_0_3/102625 vs 2013_0_3/102207 → CLONE
[1179/1920] 2026-07-05 18:49:57 | R4 | 2013_0_3/102207 vs 2013_0_3/89287 → CLONE
[1180/1920] 2026-07-05 18:49:59 | R4 | 2013_0_3/89287 vs 2013_0_3/108834 → CLONE
[1181/1920] 2026-07-05 18:49:59 | R4 | 2013_0_3/59317 vs 2013_0_3/81195 → CLONE
[1182/1920] 2026-07-05 18:50:00 | R4 | 2013_0_3/81195 vs 2013_0_3/51164 → CLONE
[1183/1920] 2026-07-05 18:50:01 | R4 | 2013_0_3/51164 vs 2013_0_3/92037 → CLONE
[1184/1920] 2026-07-05 18:50:01 | R4 | 2013_0_3/92037 vs 2013_0_3/59317 → CLONE
[1185/1920] 2026-07-05 18:50:02 | R4 | 2013_0_3/74156 vs 2013_0_3/53348 → CLONE
[1186/1920] 2026-07-05 18:50:03 | R4 | 2013_0_3/53348 vs 2013_0_3/70289 → CLONE
[1187/1920] 2026-07-05 18:50:04 | R4 | 2013_0_3/70289 vs 2013_0_3/132829 → CLONE
[1188/1920] 2026-07-05 18:50:04 | R4 | 2013_0_3/132829 vs 2013_0_3/74156 → CLONE
[1189/1920] 2026-07-05 18:50:05 | R4 | 2013_1_1/42047 vs 2013_1_1/28766 → CLONE
[1190/1920] 2026-07-05 18:50:06 | R4 | 2013_1_1/28766 vs 2013_1_1/37029 → CLONE
[1191/1920] 2026-07-05 18:50:06 | R4 | 2013_1_1/37029 vs 2013_1_1/34507 → CLONE
[1192/1920] 2026-07-05 18:50:07 | R4 | 2013_1_1/34507 vs 2013_1_1/42047 → CLONE
[1193/1920] 2026-07-05 18:50:08 | R4 | 2013_1_1/30835 vs 2013_1_1/30228 → CLONE
[1194/1920] 2026-07-05 18:50:08 | R4 | 2013_1_1/30228 vs 2013_1_1/32497 → CLONE
[1195/1920] 2026-07-05 18:50:09 | R4 | 2013_1_1/32497 vs 2013_1_1/39026 → CLONE
[1196/1920] 2026-07-05 18:50:10 | R4 | 2013_1_1/39026 vs 2013_1_1/30835 → CLONE
[1197/1920] 2026-07-05 18:50:10 | R4 | 2013_1_1/32414 vs 2013_1_1/30618 → CLONE
[1198/1920] 2026-07-05 18:50:11 | R4 | 2013_1_1/30618 vs 2013_1_1/30519 → CLONE
[1199/1920] 2026-07-05 18:50:12 | R4 | 2013_1_1/30519 vs 2013_1_1/31779 → CLONE
[1200/1920] 2026-07-05 18:50:12 | R4 | 2013_1_1/31779 vs 2013_1_1/32414 → CLONE
[1201/1920] 2026-07-05 18:50:13 | R4 | 2014_2_1/115757 vs 2014_2_1/131278 → CLONE
[1202/1920] 2026-07-05 18:50:14 | R4 | 2014_2_1/131278 vs 2014_2_1/128920 → CLONE
[1203/1920] 2026-07-05 18:50:15 | R4 | 2014_2_1/128920 vs 2014_2_1/118754 → CLONE
[1204/1920] 2026-07-05 18:50:15 | R4 | 2014_2_1/118754 vs 2014_2_1/115757 → CLONE
[1205/1920] 2026-07-05 18:50:16 | R4 | 2014_2_1/129296 vs 2014_2_1/119165 → CLONE
[1206/1920] 2026-07-05 18:50:17 | R4 | 2014_2_1/119165 vs 2014_2_1/118416 → CLONE
[1207/1920] 2026-07-05 18:50:18 | R4 | 2014_2_1/118416 vs 2014_2_1/116147 → CLONE
[1208/1920] 2026-07-05 18:50:19 | R4 | 2014_2_1/116147 vs 2014_2_1/129296 → CLONE
[1209/1920] 2026-07-05 18:50:20 | R4 | 2014_2_1/131873 vs 2014_2_1/118489 → CLONE
[1210/1920] 2026-07-05 18:50:21 | R4 | 2014_2_1/118489 vs 2014_2_1/121201 → CLONE
[1211/1920] 2026-07-05 18:50:21 | R4 | 2014_2_1/121201 vs 2014_2_1/114208 → CLONE
[1212/1920] 2026-07-05 18:50:22 | R4 | 2014_2_1/114208 vs 2014_2_1/131873 → CLONE
[1213/1920] 2026-07-05 18:50:23 | R4 | 2014_3_1/135560 vs 2014_3_1/138308 → CLONE
[1214/1920] 2026-07-05 18:50:24 | R4 | 2014_3_1/138308 vs 2014_3_1/139209 → CLONE
[1215/1920] 2026-07-05 18:50:24 | R4 | 2014_3_1/139209 vs 2014_3_1/142092 → CLONE
[1216/1920] 2026-07-05 18:50:25 | R4 | 2014_3_1/142092 vs 2014_3_1/135560 → CLONE
[1217/1920] 2026-07-05 18:50:26 | R4 | 2014_3_1/138333 vs 2014_3_1/134611 → CLONE
[1218/1920] 2026-07-05 18:50:27 | R4 | 2014_3_1/134611 vs 2014_3_1/139370 → CLONE
[1219/1920] 2026-07-05 18:50:27 | R4 | 2014_3_1/139370 vs 2014_3_1/134295 → CLONE
[1220/1920] 2026-07-05 18:50:28 | R4 | 2014_3_1/134295 vs 2014_3_1/138333 → CLONE
[1221/1920] 2026-07-05 18:50:29 | R4 | 2014_3_1/140281 vs 2014_3_1/132142 → CLONE
[1222/1920] 2026-07-05 18:50:30 | R4 | 2014_3_1/132142 vs 2014_3_1/143074 → CLONE
[1223/1920] 2026-07-05 18:50:30 | R4 | 2014_3_1/143074 vs 2014_3_1/132975 → CLONE
[1224/1920] 2026-07-05 18:50:31 | R4 | 2014_3_1/132975 vs 2014_3_1/140281 → CLONE
[1225/1920] 2026-07-05 18:50:32 | R4 | 2015_0_1/47939 vs 2015_0_1/44230 → CLONE
[1226/1920] 2026-07-05 18:50:32 | R4 | 2015_0_1/44230 vs 2015_0_1/106809 → CLONE
[1227/1920] 2026-07-05 18:50:33 | R4 | 2015_0_1/106809 vs 2015_0_1/25955 → CLONE
[1228/1920] 2026-07-05 18:50:33 | R4 | 2015_0_1/25955 vs 2015_0_1/47939 → CLONE
[1229/1920] 2026-07-05 18:50:34 | R4 | 2015_0_1/43660 vs 2015_0_1/64620 → CLONE
[1230/1920] 2026-07-05 18:50:35 | R4 | 2015_0_1/64620 vs 2015_0_1/86599 → CLONE
[1231/1920] 2026-07-05 18:50:35 | R4 | 2015_0_1/86599 vs 2015_0_1/28465 → CLONE
[1232/1920] 2026-07-05 18:50:36 | R4 | 2015_0_1/28465 vs 2015_0_1/43660 → CLONE
[1233/1920] 2026-07-05 18:50:37 | R4 | 2015_0_1/100718 vs 2015_0_1/65110 → CLONE
[1234/1920] 2026-07-05 18:50:37 | R4 | 2015_0_1/65110 vs 2015_0_1/60803 → CLONE
[1235/1920] 2026-07-05 18:50:38 | R4 | 2015_0_1/60803 vs 2015_0_1/96593 → CLONE
[1236/1920] 2026-07-05 18:50:39 | R4 | 2015_0_1/96593 vs 2015_0_1/100718 → CLONE
[1237/1920] 2026-07-05 18:50:39 | R4 | 2015_0_2/91000 vs 2015_0_2/96440 → CLONE
[1238/1920] 2026-07-05 18:50:40 | R4 | 2015_0_2/96440 vs 2015_0_2/36519 → CLONE
[1239/1920] 2026-07-05 18:50:41 | R4 | 2015_0_2/36519 vs 2015_0_2/103402 → CLONE
[1240/1920] 2026-07-05 18:50:41 | R4 | 2015_0_2/103402 vs 2015_0_2/91000 → CLONE
[1241/1920] 2026-07-05 18:50:42 | R4 | 2015_0_2/21812 vs 2015_0_2/88257 → CLONE
[1242/1920] 2026-07-05 18:50:43 | R4 | 2015_0_2/88257 vs 2015_0_2/81081 → CLONE
[1243/1920] 2026-07-05 18:50:43 | R4 | 2015_0_2/81081 vs 2015_0_2/102321 → CLONE
[1244/1920] 2026-07-05 18:50:44 | R4 | 2015_0_2/102321 vs 2015_0_2/21812 → CLONE
[1245/1920] 2026-07-05 18:50:45 | R4 | 2015_0_2/40957 vs 2015_0_2/38840 → CLONE
[1246/1920] 2026-07-05 18:50:45 | R4 | 2015_0_2/38840 vs 2015_0_2/100159 → CLONE
[1247/1920] 2026-07-05 18:50:46 | R4 | 2015_0_2/100159 vs 2015_0_2/55775 → CLONE
[1248/1920] 2026-07-05 18:50:47 | R4 | 2015_0_2/55775 vs 2015_0_2/40957 → CLONE
[1249/1920] 2026-07-05 18:50:48 | R4 | 2015_0_3/42051 vs 2015_0_3/41900 → CLONE
[1250/1920] 2026-07-05 18:50:48 | R4 | 2015_0_3/41900 vs 2015_0_3/103585 → CLONE
[1251/1920] 2026-07-05 18:50:49 | R4 | 2015_0_3/103585 vs 2015_0_3/19800 → CLONE
[1252/1920] 2026-07-05 18:50:50 | R4 | 2015_0_3/19800 vs 2015_0_3/42051 → CLONE
[1253/1920] 2026-07-05 18:50:51 | R4 | 2015_0_3/47513 vs 2015_0_3/49764 → CLONE
[1254/1920] 2026-07-05 18:50:52 | R4 | 2015_0_3/49764 vs 2015_0_3/103774 → CLONE
[1255/1920] 2026-07-05 18:50:53 | R4 | 2015_0_3/103774 vs 2015_0_3/102323 → CLONE
[1256/1920] 2026-07-05 18:50:54 | R4 | 2015_0_3/102323 vs 2015_0_3/47513 → CLONE
[1257/1920] 2026-07-05 18:50:54 | R4 | 2015_0_3/96608 vs 2015_0_3/23036 → CLONE
[1258/1920] 2026-07-05 18:50:55 | R4 | 2015_0_3/23036 vs 2015_0_3/72742 → CLONE
[1259/1920] 2026-07-05 18:50:56 | R4 | 2015_0_3/72742 vs 2015_0_3/18309 → CLONE
[1260/1920] 2026-07-05 18:50:58 | R4 | 2015_0_3/18309 vs 2015_0_3/96608 → CLONE
[1261/1920] 2026-07-05 18:50:58 | R4 | 2015_0_4/86262 vs 2015_0_4/63026 → CLONE
[1262/1920] 2026-07-05 18:50:59 | R4 | 2015_0_4/63026 vs 2015_0_4/57828 → CLONE
[1263/1920] 2026-07-05 18:51:00 | R4 | 2015_0_4/57828 vs 2015_0_4/68310 → CLONE
